Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10
110.0	0.4470894288217793	0.5752374964788829	0.16047037908535858	0.4930983821958801	0.46206583122343003	0.7898091766109957	0.13995126329504476	0.31191185562588586	0.8722636531266699	0.8260315909235569
120.0	0.48298423700389664	0.5703474113321247	0.248038897880518	0.4908722259210888	0.40990651942388545	0.7568571933049395	0.16348466668316838	0.26639506653870143	0.7979583143920971	1.0
130.0	0.5262648605663222	0.4093453592857958	0.19846245498894366	0.5284891814228551	0.350407369668752	0.8238940273969373	0.10850693567438016	0.3214778267391323	0.9265888217210104	0.8121990156302513
140.0	0.4786356468621393	0.47856616958409304	0.1506481102620787	0.4875346145813921	0.4242830526288778	0.8050755674415949	0.18192239895421036	0.35743142028406877	0.8924925126518247	0.7896119052158705
150.0	0.541406869711874	0.4646163745015545	0.19919012331730662	0.4885832693227566	0.45186445270620196	0.8334614428918377	0.1482044746222305	0.2924309003216182	0.8362742131375581	0.9165199184804521
160.0	0.6125126334514974	0.5267845750497193	0.18875607268391228	0.42181432841655997	0.346150812783528	0.9106069791515569	0.12085449779927433	0.3420733828644154	0.9228066388124779	0.891783924460349
170.0	0.48550895844035075	0.5649708594847894	0.23304356850307445	0.5704961287929673	0.45825144299998793	0.969697264548222	0.14701272938985394	0.30006201672230065	0.8604867234088811	0.885390859839907
180.0	0.47430387835709603	0.5099688995955289	0.1550555675012892	0.46669012462838566	0.4133959024224441	0.9529318271424017	0.12260202480291475	0.302140584570765	0.8983867278146824	0.9681850117572359
190.0	0.4165576161142443	0.44301947478638565	0.18112127331503625	0.5087280547180658	0.41109388493152454	0.8815583418506681	0.14268501015971777	0.3142527476819056	0.8752825600771786	0.9356806225048336
200.0	0.4553079210134045	0.5493294699871697	0.2411101522469065	0.5720394450349112	0.47119082880413465	0.9224089629695419	0.1938970475803493	0.33697749199898386	0.9631112053537917	0.8771164597349865

0.0	0.5686641888792209	0.5720830377519205	0.5136825801939052	0.6668375182968256	0.11835383164787928	0.9364009014917837	0.3756471005267512	0.02770347075241079	0.7332527421778195	0.6353281173892306
10.0	0.5781710608999108	0.5761405847056039	0.47858462706676935	0.6193223251695605	0.17147010976468052	0.9094052677973912	0.5313120990060677	0.1462036377856947	0.6983994396121845	0.4083596724742418
20.0	0.6086761858328706	0.5521560754614088	0.48294472195547683	0.55719147061489	0.18498520595403986	0.850401248232696	0.6327006445412731	0.25520413916904894	0.7778431504474	0.5336745879175069
30.0	0.5814573982030635	0.6032081801987758	0.46415191455771365	0.5404512143056953	0.2607515573433409	0.8098576527217085	0.4317019716589882	0.2574289410859698	0.8333551432419536	0.5581544656708458
40.0	0.5500011182502673	0.5676144991067935	0.45998598821074066	0.44346751299151077	0.20395486682668118	0.852367483125383	0.39966563905645636	0.22587036150562603	0.8368655398038789	0.5556793393704732
50.0	0.42304790353893834	0.4419948178212968	0.37108111202894206	0.5100716375959904	0.3158657696035102	0.8643361009341324	0.31805175991015583	0.2988416325534486	0.8093159469315556	0.7157893628682442
60.0	0.5131064797861961	0.45611609078564075	0.3468756849188969	0.48309948547770526	0.35505791336655335	0.9594821410009681	0.2598032651200784	0.33983075577990596	0.9035212676238167	0.7510315162388753
70.0	0.4990735136691088	0.4959494884899156	0.3545626208240883	0.47842565974905904	0.3646068060682177	0.8705794787654891	0.21760314219306248	0.2580873898340103	0.87627861656481	0.8217447170049503
80.0	0.5756601137805397	0.5098185666233176	0.29470234285693114	0.5088471259298665	0.38957264714927614	0.983575457341334	0.15122781416830008	0.26123457417159457	0.9435062171462875	0.8143159958647634
90.0	0.5389391448993474	0.4530406636810836	0.2652586942341726	0.5287842798160712	0.395407601555435	0.9265907355730547	0.21594963187578464	0.323106495236956	0.9236711925238595	0.8793332087260762
100.0	0.4936742390746988	0.4945523267990844	0.32093556347080204	0.4681805494852408	0.3511156140739502	0.8519039722873218	0.15787273830729986	0.3553728074716184	0.9029954022709468	0.9307936555901986
110.0	0.5332787050459961	0.4025357549596244	0.1666029946216497	0.5365332575582064	0.3843710009579752	0.8071472330586966	0.1689955561526442	0.3637507543579112	0.8892472871504109	0.8398827994635394
120.0	0.501946268030467	0.4581789312251087	0.2928119731742657	0.43575491563646296	0.4289072139462771	0.878287747295425	0.2058810614145738	0.23501300684866655	0.8860176623215322	0.8343660455043014
130.0	0.5425625735533042	0.5330775430791702	0.26209118585505575	0.4884508948435822	0.3016011946079853	0.8674912497843601	0.20832397925640714	0.2646980955341848	0.8685314861505576	0.8304763626687384
140.0	0.4600616687488681	0.46394117908508686	0.19488654175718437	0.43065913797819194	0.3720014987158676	0.883535451118394	0.17442471539568938	0.22599671863528498	0.9359203808725275	0.9160963088247267
150.0	0.5139785184698265	0.45429461616124656	0.2297010876652841	0.44760261698895953	0.37136834441435873	0.9771918310483471	0.12063707150426291	0.34184078382930844	0.8255188335093009	0.9034929551623908
160.0	0.4741198772331599	0.4920409370824287	0.2952140482898558	0.4181068784826497	0.3530962383123211	0.8980641257066656	0.12428365970657823	0.2704780067950027	0.8930421357036711	0.9000015046067931
170.0	0.4800979145063647	0.4832774918645136	0.22599138150580825	0.5437209994387564	0.4479623756708224	0.8571985852329933	0.16844141848119606	0.3089532650407677	0.8143945811080449	0.8464425180689876
180.0	0.5163345262461454	0.5208221188712184	0.2764140248446873	0.5298489415141489	0.4880558041191279	0.8907597122024873	0.15713007516655447	0.26940409846600333	0.8972209460711947	0.8744308085914586
190.0	0.4940514059477014	0.4223917509998464	0.19281698818209791	0.49944199621589636	0.39837428711790357	0.896465677605488	0.1777758964083614	0.32925591102244633	0.9135981100726653	0.9703690044182672
200.0	0.39631310782881846	0.4008876359878763	0.2228803179993561	0.5051566734477893	0.4419492898764528	0.7836454603478568	0.1429985145598604	0.2526971960920519	0.8511737513417441	0.8928223138423499

0.0	0.7183923141963485	0.23437792528379423	0.5777878608563022	0.4342746471946399	0.17171308328203408	0.6015038661502152	0.655360016618776	0.21356345825135997	0.7657381181209721	0.7910582698697741
10.0	0.7276158399529838	0.35874343115263896	0.5943793430243159	0.3526011268493857	0.17279535995209444	0.5986216591535591	0.8492498038866626	0.2279784631423873	0.761860731793131	0.6763732642609379
20.0	0.6710241825555026	0.3270898907421659	0.5422519943205901	0.3024922882418514	0.2252962878092416	0.7157833026486513	0.6587801829129004	0.23601544433187224	0.8001048868505004	0.6217116927883284
30.0	0.518923761307483	0.369461989661469	0.4959304763494213	0.42015293009223187	0.17248654915359424	0.8195257085319438	0.5182646685912918	0.32922405278575	0.8272750022336093	0.6384752696017302
40.0	0.5720243728566253	0.40544984543884227	0.3447886451379382	0.38045728356263087	0.1960524163353439	0.6950136335679896	0.40660033218604386	0.21459717689565336	0.8624092032133597	0.7331255358806653
50.0	0.5186053562592214	0.4320373011368276	0.39171926847736	0.4389146562431259	0.3523386402951146	0.6763165371738162	0.26742274628680357	0.21976342807750865	0.8089338463167101	0.7880021451824404
60.0	0.6056871171387488	0.4145570475003959	0.3491739359455726	0.40091825391571395	0.4195505328209818	0.7556737200346474	0.2282197456369126	0.31584040098592736	0.8962614331624998	0.8259639958825495
70.0	0.5920545749402538	0.478854534484875	0.3358309610810933	0.4470399261699648	0.3277222568702714	0.7491713628036629	0.23710344140476952	0.3021779623292787	0.9466070041597188	0.7341176183143047
80.0	0.5675932049888093	0.4342413909121992	0.31977336218677693	0.3852348700840335	0.3752937109878877	0.9035057787111355	0.1918277938214174	0.30971496903592627	0.7712483115357913	0.8800650537037327
90.0	0.4996941621250605	0.5270550353989191	0.2864069708830444	0.4434868393474506	0.41377636371124604	0.8623994288206953	0.24854157460070536	0.2747226191437591	0.8230993497636718	0.8978536435041253
100.0	0.5325714893755265	0.5035271629490732	0.2949982131209402	0.4671868561231092	0.3327590446780079	0.7612234138984002	0.11835209742203537	0.2728538581395751	0.8475658913784022	0.906247928986938
110.0	0.4543344263089819	0.43010865168242746	0.2226035341460873	0.48812496309981046	0.3711147924513981	0.7984103037924803	0.1277858296897406	0.26881478694743793	0.8915139835809897	0.9091393833265388
120.0	0.4944873791143067	0.4749137570694789	0.240469964767327	0.3992122834660137	0.3852487313113737	0.8614437453972578	0.024514967769846432	0.3001716054706617	0.9444164166060687	0.8613324448525914
130.0	0.5694241952169077	0.4742205451018523	0.22282204745408632	0.5253442099674686	0.31915138839195917	0.8446284129834554	0.1377961903757424	0.2743252326728849	0.875482550669939	0.8604250170617795
140.0	0.5176668228916101	0.4236996649067659	0.2608039507530236	0.5081650404107356	0.4058517994732297	0.8260657771501866	0.2960232929705951	0.3473881720686575	0.8177517402349302	0.8632438897173227
150.0	0.5098093765356262	0.4998681079187267	0.23014978421869425	0.46800725558518846	0.33107071485604606	0.8351603517366737	0.029304600764707218	0.16176284906184632	0.9362620355370332	0.8441248160638377
160.0	0.438027199142259	0.5187529000084504	0.3195162389702683	0.45238354630417027	0.46052661883637663	0.8304710127398157	0.09112753814240938	0.21069640671930395	0.963887939268952	0.8441103588511853
170.0	0.5120342628217408	0.40828931367128163	0.20177572787164533	0.558464194177578	0.41225919688538126	0.9290175855107012	0.17744331560281945	0.3170684870876335	0.9064527547248067	0.9319234909979957
180.0	0.4586903032034724	0.42384041263767613	0.30929508022476637	0.5159960750744256	0.3842530828645375	0.8172329472214955	0.12493315351012568	0.20951566288650988	0.9476147568904165	0.9895764126238761
190.0	0.524444469397112	0.44236785166431947	0.1865392304144465	0.44108890728217265	0.4392165361710577	0.924231723709211	0.19383932986678803	0.2422647277215844	0.8999142778544971	0.8753235485386474
200.0	0.48357375591714546	0.533098594484874	0.23883438051746703	0.5370238683855926	0.3839778148657687	0.8551164173920213	0.13389689292566048	0.36172049552315944	0.8163886547890117	0.9207261411319597

0.0	0.3281461576205237	0.6637803729180608	0.6348739616905033	0.5348000929797245	0.6521770525840164	0.08358568167038374	0.17244057097935597	0.754736180408033	0.5597897587902083	0.7536256100751401
10.0	0.3177667646924111	0.5855513645944679	0.6767254157745005	0.5852165029942705	0.5115185971649823	0.26220139887963834	0.2351645647835838	0.6381454267145783	0.6484894358709926	0.7942220327788407
20.0	0.4125342021667497	0.5499733186664623	0.5829956308918273	0.49088032751391963	0.48688629156852703	0.27669519178109947	0.1464524606599226	0.5585958557805301	0.6820133395806715	0.7454030962453896
30.0	0.31695778850944306	0.5103478789638483	0.481117066062715	0.5336886595113493	0.5155847645597327	0.3806736558612917	0.24984422238896545	0.5988080302078582	0.7897817284249771	0.7611456895065863
40.0	0.3990742766893522	0.5967722331467054	0.35829423668748583	0.5805189249602828	0.4869956807585366	0.4433344104240402	0.17875908532762502	0.44198219409830974	0.8363704105827524	0.7950857240419262
50.0	0.39155705014654835	0.49320793979426447	0.4606333087262559	0.6040229497531682	0.4880780656735014	0.580191051872143	0.09505616312711686	0.47326937534315455	0.8023294020619577	0.8519615127160259
60.0	0.38033192019282797	0.5361190315126908	0.3454118095625282	0.5525131898537098	0.40855840222954776	0.5382128275822637	0.1969346429132093	0.4171156048932238	0.8701904414923379	0.9227814605838877
70.0	0.531376576503767	0.5317273162512622	0.322242878713263	0.5310215692430318	0.4542921029462778	0.7359293730123433	0.18151536023312181	0.4317581191149551	0.760703547159286	0.883475664540292
80.0	0.44691240591959486	0.5981876403532698	0.29892392283208796	0.5432792377960081	0.49263845045565535	0.637884049462872	0.16591802491732088	0.36473309389983194	0.8139454612975776	0.9552557008011887
90.0	0.4630600755522478	0.44047781323957746	0.22583395142644366	0.4496790584766425	0.37865491584269373	0.626637463944729	0.13348327445626654	0.36016572793639756	0.8840908543037571	0.8387857236316685
100.0	0.4005631762568888	0.49399232338863375	0.2823166400549786	0.5892428854327226	0.4345317788715502	0.6851201432088733	0.14700723969054155	0.32755799194907775	0.9234504830146351	0.833712840356474
110.0	0.4123938643158774	0.3995265403577793	0.1887150184374226	0.44261727793299366	0.5281509191435871	0.7436935348032616	0.10961465179722338	0.36035857842703517	0.8543067508230067	0.9299912662277919
120.0	0.4130809054499767	0.43482537759613527	0.27991843999621685	0.5382401286886189	0.43878450279443787	0.8268615190323289	0.17073155762333642	0.30253433354920384	0.8312742914561578	0.9338780772345732
130.0	0.5496135773425275	0.43630256198154704	0.20620015046120999	0.46030158383996567	0.4824409822956283	0.8305257334228122	0.23269916460658222	0.35633881478157414	0.8163423092404924	0.9121242791830626
140.0	0.4728381694041053	0.5315800499009451	0.25096118053895944	0.5379673594177977	0.4677578051724699	0.802508223610129	0.16386445655324078	0.34144762840469983	0.819522330746327	0.8947085385309117
150.0	0.3540126204190806	0.47922541483087494	0.20595217662883944	0.5409265745175835	0.45496500762246395	0.7987472749933939	0.13639014602714683	0.2996739043825257	0.8582590824413823	0.8325790756452143
160.0	0.39017913992580927	0.5347188400038455	0.20205082807743246	0.46496862136076744	0.5065803083989154	0.8345344379796247	0.15594176502747426	0.3209874348476555	0.9441156048274022	0.9001816653949183
170.0	0.49372994231461104	0.5382183697430649	0.21392704726457087	0.4233917889563774	0.44194955606932934	0.8165980449221705	0.1337617804561772	0.3126807365898622	0.8368937181772897	0.8537472043916494
180.0	0.4884153846089621	0.5083493382085342	0.25344590405256934	0.4163649641275524	0.4150017537418722	0.8512072888240306	0.1870457593435702	0.4171019952450108	0.8180857512671239	0.8896929487111481
190.0	0.4936527466050483	0.5037889156631615	0.22103134920926476	0.47638163740085027	0.4488522944387044	0.8283736831365801	0.21853389125638348	0.3428401496231965	0.8842804571856959	0.937923093865413
200.0	0.5167598808443209	0.503709893646195	0.1482832251626906	0.468081461604727	0.4721507418882806	0.945008568590977	0.046453420161923796	0.33436240819907337	0.8116911536557301	0.780722401833125
