"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G10(+/-)"	0.9304136593877806	0.5175567471120981	0.5196107597118724	0.06232486474422648	0.7896984131530893	0.009605450163447769	0.04737457115691582	0.597835263079151	0.5947696796626367	0.35606409440623754	0.27490899946288483	0.32295824365795445	0.16043397469144982	0.0	0.6464378050451456	0.08455157525935691	0.8193915900201126	0.8312192213508032	0.8771657443895826	0.20649095856514102	0.06457384119953559	0.4185949534966894	0.7506327047864937	0.4898428958862972	0.7956491044200158	0.14151241063966788	0.8792442923456986	0.34881065574845305	0.04988964342046844	0.8305523156760101	0.8177427551268693	0.839105032054927	0.3787472606562159	0.33431506267531574	0.7043816772963039	0.00539560053616825	0.0963229471117585	0.8097496750878852	0.4105383729274659	0.36501047076487564	0.4040702029323146	0.822851979049502	0.8767520870091401	0.3720939130352591	0.5672346324264426	0.7919103407510549	0.428191225114273	0.8953023924699914	0.5830482621312678	0.4391067610041327
"G11(+/-)"	0.8431684400726186	0.5029007009497439	0.4059825892205802	0.08771336416535906	0.8615366609665326	0.061717847955475844	0.02638685563535498	0.7241827304796289	0.5604472960666591	0.7352550661314678	0.09582501158298572	0.4391662370724415	0.22874994615181707	0.0	0.6095165432033913	0.03261346493969996	0.8947732098522556	0.8129575841121038	0.7767734047470369	0.2132199859918224	0.08229291458369428	0.4845854582106989	0.7091642277802163	0.4320159434084824	0.7925790935645066	0.18180136256919077	0.8702936835657973	0.429323425111989	0.12667948759699393	0.8687299464704455	0.7991620058189878	0.7651816918719055	0.41164515203030494	0.39867855866935326	0.6097478979409303	0.039772947427744454	0.19529789421757	0.909186553860329	0.393208752170472	0.4458816635707997	0.38944138821351737	0.8600206289289631	0.8391832267615542	0.3748136832225071	0.5639886326473983	0.8540344399343356	0.4403228061516594	0.8471112019472731	0.565789538581772	0.4275038445897102
"G12(+/-)"	0.872060380723354	0.47002722556562665	0.4736179154422523	0.004048202087796657	0.8405633813689587	0.0	0.05473357319378079	0.6797823481759908	0.4760346540547829	0.7599525296735616	0.16154194283170423	0.2181206716074333	0.27847685687569185	0.0	0.6527112073246809	0.07131284954708489	0.9313603370757341	0.933896291459226	0.9407353990732079	0.22877649758019555	0.11009097494193958	0.49153386205217325	0.7736247852206679	0.4140863443743057	0.7151013742195906	0.11385737168174805	0.8173236866477067	0.35406985353574566	0.004146125413805895	0.7787577047791233	0.9287423849380998	0.7556522651581982	0.44786963557872284	0.3501611184048678	0.6963324407342371	0.06291913641024163	0.21151110595644118	0.8028547763329971	0.4268925831236853	0.4370640279874704	0.3965068558771465	0.8446372567742078	0.8515730833397724	0.4160783104881892	0.5812349903239452	0.8199526620686964	0.3683154421225526	0.9387476106330888	0.6169731938888605	0.49480675827001247
"G13(+/-)"	0.9233005280869567	0.3846565423124934	0.3770156450546319	0.028224019680488478	0.8276575809847024	0.0654704009934545	0.08707216104200667	0.747062066363512	0.47828716423862655	0.7488744104627174	0.20021412215663645	0.3633228721807215	0.10385341376354103	0.02122433188550533	0.6895961149806183	0.0	0.8688230623862857	0.8530519566093272	0.8013476951512258	0.20576853383886207	0.06202844195402958	0.4238269043015241	0.7399929260635776	0.4685999921606544	0.7583567518795473	0.09554122818978632	0.87419316249308	0.3868658520619367	0.07863734646080042	0.8832040591049984	0.8999782563392871	0.7730258788945097	0.4925995762137652	0.39833110465301463	0.7184518651261036	0.0	0.14236320193444577	0.7799955524627822	0.3992455038828903	0.4076050058003735	0.3488845641257767	0.8285087041126274	0.8934962535182205	0.38225664223546924	0.5940607065120299	0.9124463625905812	0.3453172439353334	0.8775563461557351	0.6704295668220026	0.44578695528219664
"G14(+/-)"	0.8976649360423942	0.4483082200315774	0.34391999115824906	0.03934519577310818	0.9099572114206564	0.12282907455870909	0.09023610496904076	0.6486580648323378	0.5211528576480903	0.7555018568003241	0.24750632008899587	0.33987008827466886	0.2772140286004638	0.05586390088438341	0.6451109905115764	0.11945638856414545	0.924548020800725	0.8509435095337761	0.736006575542379	0.17087932506523373	0.03291073351280953	0.42213685626326614	0.7137770740747085	0.4102046951219505	0.766007682085625	0.18044326278768333	0.8697358541140114	0.3985004660161529	0.021717242104968653	0.84244406796189	0.7956081697137606	0.7758195375426893	0.470642875136118	0.322127567270235	0.6781372878988162	0.005019086002841359	0.17661743363167165	0.7541174552518752	0.48090963969715084	0.43966268565311206	0.37004561103245365	0.9448653112062279	0.7678243950571051	0.3772140426450304	0.5368965759666514	0.8455458519425305	0.3642196096978102	0.839193600414471	0.6230578481153801	0.4597955495346206
"G15(+/-)"	0.7853839839482597	0.5107253112955804	0.4450050541078743	0.15694673730230513	0.8225117942071587	0.09323596799901815	0.05667415759621366	0.5906519185230773	0.5335195819466074	0.7953238554206997	0.17257159823431303	0.3718510975180035	0.22701126942640368	0.0582614139155503	0.31430181068530066	0.020052389192591426	0.8969475632789247	0.8932369086628741	0.8763986331122994	0.18391017208479063	0.06007793801463656	0.44218141101127717	0.6604426584015409	0.35564541943914885	0.6791231367802842	0.06262938895521324	0.8608329753851338	0.4453165557814238	0.01741013441647135	0.8003460132164549	0.887859296705935	0.7964230129996752	0.48364580357721565	0.3820716710037966	0.6714188940712236	0.042692628465421455	0.16533990212048663	0.8420441249193567	0.41773344498479426	0.3770431581744844	0.43287089575897436	0.8932806656167631	0.8394820270349076	0.411731491420101	0.5947343293742806	0.7311427465128147	0.5042583733028638	0.9095348972471224	0.47916141902221704	0.45763568292847945
"G16(+/-)"	0.8436746059250684	0.5216425541793052	0.4390196626353489	0.10975395035211867	0.7889412192073294	0.0	0.05745841637042462	0.6924438878467438	0.4918982554023271	0.7477853566674341	0.26294946402459074	0.7341849413901028	0.29749011778597584	0.036437281659707006	0.716922166486243	0.039021026096520674	0.7979160966108192	0.7600147334303431	0.7868765700373435	0.1914059996449007	0.07893602752349807	0.44886967920602616	0.8274890255119226	0.4850800519473719	0.7532338002406703	0.18354319480327785	0.9688838930651666	0.33114223635157924	0.1026293335921301	0.8373549255807976	0.7877713778749932	0.7995411005756744	0.36102656356609214	0.3607082844407413	0.6966349964263564	0.0	0.09601996216044405	0.8018861751752442	0.40477370266950446	0.3479463155269616	0.401963005257812	0.8260757292283084	0.8936022613372778	0.3595842054695047	0.589433739247119	0.9386929829804069	0.3795252014218166	0.8193876851442417	0.552729373145194	0.4734089904093907
"G17(+/-)"	0.7860282703339242	0.4521201800487379	0.5011402345249891	0.023063001793412453	0.8584074314413278	0.09710728082601261	0.08812123247260559	0.7158152941438557	0.4730524919857171	0.7825766556818853	0.2518669884687688	0.29146448112237394	0.15856716436867074	0.0	0.5828208456426791	0.05981633940617453	0.394303037560816	0.8463779834844001	0.881413305028782	0.26413746809022615	0.13998693681874402	0.4385447207501004	0.6481546767673307	0.4645153036277137	0.8188207010202218	0.11394890153637886	0.839380304573897	0.34132862262645725	0.006529387474310114	0.8135026420909811	0.8051189184821309	0.7961336238085919	0.44009587389687593	0.3418718505604336	0.6738014771718609	0.022241835380732683	0.10262513423166617	0.7438533561647285	0.38001582583223137	0.4523480655633125	0.35698454561528725	0.8190780948083037	0.8532524653691343	0.4225753777757477	0.6033158486009599	0.8153341075218808	0.31141218528840703	0.8748500290721083	0.5832495394928764	0.4183742182703986
"G18(+/-)"	0.8484196993079983	0.48489745977205057	0.4361213787432897	0.049681475492252054	0.8747247768597927	0.012702406842840753	0.03295672422563052	0.6558115516484466	0.586492947658331	0.7252329392056951	0.22750695475354613	0.20585719054649568	0.4509426434107515	0.062090252284112676	0.5589806928890207	0.07607902837798082	0.982365780334092	0.35865464669116814	0.8493546711376133	0.22968587043862582	0.012667624984369472	0.44967966399174186	0.6009144410751509	0.5025903847517366	0.8076925793074028	0.22780080153805843	0.8983577092559998	0.3730920546718423	0.011843132447953257	0.7983869226177043	0.8077875973008124	0.7122691968694965	0.3569208867865687	0.4098697649798986	0.6541148015381621	0.0	0.2069407472043774	0.8219387365455116	0.36648825648131395	0.3953540903666846	0.37713104544981607	0.8851410167919165	0.8573287300853406	0.3901274601802753	0.6374135180810598	0.7907702186616354	0.412869755779359	0.8941019766509661	0.4974222438347343	0.3818750922141184
"G19(+/-)"	0.8439803151388411	0.5103877982514079	0.40828225154845293	0.0	0.89895254281509	0.3739751773780813	0.2608420955745425	0.8074883488527006	0.44155816547928345	0.4880982287306815	0.18901001181274643	0.2875086314130088	0.22997517179833457	0.02948130374769048	0.6443550861878579	0.1173500462033998	0.8645532593398969	0.8145747995564251	0.40308572880875104	0.12261776321239443	0.15924721277659445	0.42699190897030725	0.8090276432575136	0.4085134678738708	0.7637108350682474	0.19972025320341738	0.8218657566114258	0.421482797416772	0.0	0.8747597186819746	0.8438499835202937	0.7791710203296904	0.4051286327889742	0.3561181320243913	0.695141953004077	0.0	0.16214537395256895	0.81069994341212	0.43212241833772647	0.37229958981964445	0.4273532616632842	0.8276185083694989	0.7954439361415931	0.473885571602827	0.5780003323353019	0.8777080140493785	0.4306454726079994	0.8339271482753579	0.4545325418714337	0.43954723199491136
"G20(+/-)"	0.8320759664774958	0.5021710657007121	0.46577641014224486	0.07209048416133029	0.8743944650108986	0.1026237008667127	0.07078381343539714	0.6433733960464728	0.5356120150247786	0.8440824456999985	0.14616354465397124	0.41513080363734406	0.355939080370228	0.06816431695793665	0.5103618415809998	0.02467289203112515	0.8879286276568746	0.8533353943854547	0.91483447129854	0.04965200509792503	0.05142410597745032	0.4118648278966745	0.8275326455892255	0.431521702815709	0.7437444009374441	0.12984740515260118	0.8645733442583434	0.38688081295441873	0.0	0.8088973695264675	0.8672442399608258	0.7682329254614044	0.45532606704446316	0.39295388089621247	0.6460121502479698	0.0	0.12807233613975336	0.8217191088139773	0.42964995668443895	0.37431000818264887	0.5981706885990616	0.9111395568531578	0.8219111330181627	0.4113986808528808	0.57516953190254	0.9205693398476631	0.39711907825801535	0.9083185738279995	0.6024668845433843	0.42426432378314427
"G21(+/-)"	0.8782274697636538	0.4737741575811071	0.43914338851499424	0.08372108015493504	0.8588158320402723	0.08763191890879439	0.06760836192393735	0.6207277319094436	0.4441843800138964	0.7494929678056406	0.2602481604910247	0.3209249353893097	0.24959239578256154	0.033258321309188606	0.6765649088020037	0.0	0.9312601236646326	0.8812754041088737	0.9249468867558488	0.268196345872779	0.04136497374564396	0.48068018118146155	0.7640258317099338	0.50816473520342	0.7285621997475336	0.061452045645334616	0.823039193769706	0.4423490979251453	0.057297077073003216	0.8286970562826104	0.8170286196789728	0.7448862172288038	0.38026717516707786	0.2763589123039791	0.6963642204452686	0.004032526289441259	0.14658367025766184	0.8108100271149857	0.4029200669476717	0.3696483435956307	0.37615187256027965	0.8320618403416483	0.9302491266332771	0.4162779923413819	0.5200498480246847	0.8240120066232698	0.3054793986677547	0.8027570451655042	0.5024160896319263	0.44398455323517455
"G22(+/-)"	0.8647814385721942	0.5020541391511955	0.4493645946120708	0.09309380961729971	0.8811784175698008	0.061490602706766304	0.08320505825053612	0.7028529364144636	0.5014963957391773	0.7306420734585521	0.19798661771644535	0.3140108218435685	0.23295898341206459	0.0	0.6987337778044483	0.0535827960441205	0.8608470514392739	0.8602981315017655	0.878945793646484	0.2898392466368193	0.08292273302561055	0.26357099207011064	0.7525140325366663	0.44284956883992466	0.6803269956505823	0.17247194510968017	0.9443193662649654	0.4011145445855321	0.07396278631066469	0.8471927969125503	0.8281882546982235	0.8244742694674917	0.38014864118343905	0.3517618024035218	0.7157673432379321	0.0044133323827553715	0.1435526488319606	0.776677317478872	0.45105989594949986	0.40111787079826455	0.395586045816173	0.8697405314188634	0.9041676384714445	0.37493860589137695	0.5514123371184059	0.765578941760091	0.37801057257115706	0.9436121455214318	0.5598539377283482	0.4276042714542033
"G23(+/-)"	0.8971907599735414	0.4982225174455663	0.4632638263778867	0.10851671220977407	0.7891520208189902	0.06673700894044364	0.0877088114522039	0.641140490902891	0.4670862038599198	0.7482120439073193	0.1976216096280404	0.3617402694469277	0.24820503593773974	0.029299524881215473	0.6338703416744559	0.13964755900520032	0.8991789638914732	0.8408422637031122	0.8466148718714197	0.29031986944448285	0.10849679689180483	0.47118476163078643	0.3320531250280159	0.45487743986885504	0.7770425346923975	0.12352227980524749	0.9242508349248738	0.40935549389444087	0.008278176198728315	0.767300989686237	0.8779696886671999	0.7650342964149544	0.3580598472726514	0.36353378042379497	0.6546319493242538	0.002278782245899729	0.07808580167415131	0.7795316485489514	0.38084529628131997	0.33667917620785554	0.39974521125364093	0.8492939140978496	0.8361422264711817	0.3942147243235257	0.584419899132316	0.8543423793427167	0.3837278335061418	0.8007786791238554	0.5015924343471223	0.43662788159353993
"G24(+/-)"	0.8209695185136116	0.44658861961912255	0.4717263363682639	0.053966447760931305	0.8418414710016772	0.1043003500622934	0.0	0.6805767199972756	0.603517038161395	0.7907835072999398	0.24193695112842206	0.333239894119384	0.29569964278412375	0.0	0.6008503329775063	0.1134955416187202	0.8593068202850224	0.8816360161882765	0.7841730798169633	0.22551036872358457	0.050766135924649035	0.48866722778118504	0.7432116386603146	0.15716466037529778	0.7563319599548858	0.040997539056790266	0.9251294167637489	0.4285650574097304	0.028723767625281473	0.806280082248161	0.7988381462792324	0.8565791163427976	0.45228819457837555	0.2941708131817519	0.6566335463491778	0.0	0.19495867902319755	0.7368934598479693	0.3931010060167765	0.3815498658196878	0.4007009071618296	0.837005942404169	0.9256224068920264	0.45021748001835316	0.6440285830205414	0.8263959883152732	0.34818190960912226	0.8776934409080169	0.583640731613546	0.5133580106361713
"G25(+/-)"	0.8301831334461565	0.4680201301443315	0.39985539217911975	0.0	0.8767315954938474	0.012489583436275925	0.06544936999134636	0.6698238959650357	0.49257620634312854	0.7326278228572874	0.2096381390462242	0.3638968290614555	0.18371881942794654	0.04915789174950016	0.659830479456559	0.09425302460941885	0.8294335977769245	0.9202604394031532	0.8879083796076878	0.19672344097108682	0.13744310918128358	0.4104923133796069	0.6954178537640111	0.49409505018762473	0.4287135748810434	0.1236334061022231	0.8467418546559466	0.4032897873504074	0.008349565451719809	0.8220017359208847	0.84956740390429	0.8119998898108253	0.33298543172868295	0.28626814047625804	0.722653525190314	0.043618468992299146	0.15998975572367982	0.7540442093135346	0.3663881577040124	0.43783859825198607	0.368813593110941	0.8734141051654717	0.8647548129805563	0.4340196707894365	0.542863377723259	0.8346914470014276	0.4016195192262958	0.7942784241544889	0.5253982415114878	0.4014564176717754
"G26(+/-)"	0.8237188570004756	0.5455850383720149	0.4218635145898096	0.09445354588228229	0.7954051582695287	0.07731713069127329	0.07897973269953637	0.6732217565884457	0.5114346079023536	0.7830381159217658	0.22427399380417956	0.29726157515504265	0.21834110120740247	0.037320715529048434	0.6701876185008462	0.0	0.8465745511255411	0.8000317859209093	0.85093172156284	0.19491251120462258	0.0736072630493953	0.4258837407164984	0.8219466596239786	0.42409000700843114	0.7512789549407041	0.05422247853148181	0.9317888919801716	0.4185614291255957	0.1105717993760239	0.8569206117146588	0.8459755324540167	0.7149864264106082	0.4283032119359336	0.26897300668233537	0.6132042107315926	0.004501410921684262	0.080662549096747	0.84718777798466	0.4331074995161997	0.35793469517174864	0.3517522279309683	0.8239980286569922	0.8580941702486446	0.4011034618833469	0.5895675316733343	0.7786357095292864	0.347299440693373	0.8547460026622885	0.5125142788588463	0.4816861798197406
"G27(+/-)"	0.8524166291199765	0.4910122188765147	0.41960282089222606	0.08572008728538709	0.8635018262743512	0.012094430484093364	0.0	0.6694027766998554	0.4481846235460755	0.8091509264407639	0.2686424961642252	0.3007304896165278	0.28055925349763555	0.02396244896698908	0.6336711772472142	0.1101292150123683	0.8171742114982598	0.8375728132571811	0.8790129558090554	0.2699510902386039	0.025188351884684514	0.44727157408316603	0.8010368981491657	0.3965451282400824	0.6980008299617142	0.12535430820748308	0.33409679010812376	0.4242641537529159	0.044248613583507505	0.8839491269710753	0.7788961359325445	0.7448282255613116	0.469252611795001	0.39789441193823577	0.6344523037533961	0.0	0.19205629133937013	0.7401718055099007	0.3580156400922237	0.35876063074966497	0.44613925862478737	0.881263492437868	0.8686038722438442	0.412680854855	0.5687300698151803	0.7904137356033847	0.35217104178510716	0.8683215796235428	0.5733419940241428	0.41354803359639514
"G28(+/-)"	0.9127897640511103	0.45110847437694995	0.42065536612758714	0.06640520482624544	0.8244066864564331	0.0651168867163311	0.07659750281631424	0.6802840439230222	0.5157062001815147	0.7767790444441534	0.25618854240793987	0.12525270979416894	0.2505498306361897	9.452170080990397E-4	0.6555030027071285	0.1608184146204953	0.812726236231441	0.844635055702658	0.8846516858516529	0.300947498887637	0.05993262980958666	0.42995173539116066	0.6745319367430694	0.5133891225730653	0.735860075264469	0.11994236418494494	0.8686152642713179	0.24626050814106432	0.11553411838917867	0.843885353207824	0.38777513456563933	0.4432153594823326	0.5026744797675812	0.4158287091448216	0.6265236459507785	0.0	0.2475178050293118	0.7919860268583946	0.3195999794998506	0.4104482873904234	0.24609130559618309	0.8730409887517958	0.8155376351385036	0.2942039328473539	0.7063313975249199	0.8000181225112158	0.3647349573343484	0.8662881723631433	0.5259322854500327	0.45137661882275665
"G29(+/-)"	0.7959048692389592	0.4969177978688456	0.4998995289898086	0.018045798751149693	0.8050394368439842	0.08755299995994334	0.05913683085734191	0.7405046475098996	0.5085199066375692	0.8163854622128793	0.14706003199994433	0.30163231055451306	0.29432666721952294	0.0	0.5890072631552498	0.0	0.8993254712100027	0.8596776045220644	0.8101205762983101	0.2060514873423421	0.07693198302979383	0.36461073567126756	0.7184491790940356	0.5060252777894149	0.7048597449864397	0.11060356447730275	0.8541991083521986	0.45289583285178486	0.0	0.7950803097000442	0.8030962797393122	0.8181164796766485	0.46330714471213974	0.3339681013683656	0.63597818535402	0.01515819473235732	0.18154442662593334	0.853796685189069	0.4034291504825154	0.43155988729340694	0.45123366743904403	0.765632772089169	0.8023223128942638	0.38271839667312807	0.5911480446364465	0.8629637127663583	0.3811597107904369	0.8607351236285234	0.5438339803848583	0.46513499668132824
