"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G10(+/-)"	0.025384837666615014	0.5139449028565255	0.8417897272298551	0.19743554440316524	0.4718165091107734	0.39325180501759066	0.735805976887165	0.4981069255676141	0.4150908032649298	0.3918440740177249	0.8444398594878488	0.09048616110516751	0.8701935930472562	0.5712488994082874	0.07569116907739634	0.2699851683712893	1.4531558860617246E-4	0.8029020989475287	0.3718282852065982	0.8608557931287693	0.3965845479791144	0.7373655409658071	0.5798990944962431	0.6520653338746836	0.2537729159293847	0.8164379100861779	0.31472001643252784	0.48831168175157724	0.5638305274523705	0.0	0.6899983388974482	0.09064710786957042	0.8002058337096793	0.5154966079391826	0.16933895906529495	0.4214981070165171	0.07350842622219315	0.8537302313520009	0.43858126046802426	0.44146773841808384	0.0	0.8397142117697615	0.4552920348222156	0.19831956541213305	0.3638767807508224	0.8381425790005413	0.10131321411541724	0.4498825852922764	0.3735712430759687	0.14749256291891472
"G11(+/-)"	0.0236318629723824	0.513922843875345	0.8703585035480016	0.19800152042179903	0.4432236124301274	0.3768698048647768	0.824438287336055	0.4962102582850798	0.5253775520071032	0.8659681315790528	0.4491072456534294	0.2103980734935513	0.856367529447283	0.6424442559331964	0.10895037756357148	0.22547842471088583	0.0	0.6978325881988026	0.42604803000112546	0.8262700852893847	0.4391757239206551	0.769574744244953	0.5648947003562516	0.5801738465748945	0.3339614125908137	0.8371513531079419	0.3147428985327995	0.4547096241628938	0.518183360388354	0.037373546870912724	0.7415714977121272	0.17490513696163792	0.8552214924855726	0.5145104118459832	0.2509183027536366	0.38129741159522323	0.028877682462190017	0.8597997794360462	0.48155552906092286	0.38317471489290866	0.04488901598239132	0.8584954098603743	0.46358817294429366	0.17200579297015214	0.29395878941966236	0.7845213688470013	0.08740101990034738	0.38865243946217903	0.49917787364617416	0.2382709006529705
"G12(+/-)"	0.02660115452085695	0.48628399905003755	0.832388337430272	0.1898990245629798	0.49200547158451596	0.46391959681785755	0.8400665522350842	0.5639927486012822	0.471341425294945	0.8159046320680834	0.8002005683291081	0.08062986763342003	0.8138607911700297	0.7923765459876264	0.020010055194398163	0.26842802227717477	0.0	0.7656661474340106	0.45173072430227446	0.7922902039973605	0.4752606633531351	0.6465190905620485	0.5369921604981978	0.6100931622173047	0.2567788398101957	0.8071463847839316	0.38639393841296676	0.5256215773877004	0.5318780989277274	0.016387614832805916	0.6758423205669565	0.11806467268277893	0.8218475849579475	0.5169525940524874	0.23577848747780084	0.4039701288618007	0.0	0.8808219939136478	0.5098996929670878	0.4691335630076497	0.052116435840266935	0.8228709500882849	0.4371725575454706	0.1583427254136803	0.33907975140688873	0.8702860029706332	0.1012475005551592	0.413385713955461	0.5235494478452525	0.16529696190004053
"G13(+/-)"	0.09357398088891426	0.4713925452069112	0.8760919237459841	0.20266765563165745	0.4494149519541089	0.40291066487865	0.829990328234848	0.5550250540953119	0.48023705732373057	0.8153667798041053	0.8678452834287698	0.14478113570816817	0.3919229756397958	0.6137884359920942	0.05721619853770372	0.239607080751335	0.07775405585812	0.804591910553979	0.3831397280155173	0.8482756582328854	0.47326161125812943	0.7542931465999593	0.48151516888836055	0.5603632954636848	0.18615625195693108	0.8334280782974518	0.44338282030957804	0.37775972736191393	0.5524052987314878	0.0	0.6248644471577209	0.11824458485434207	0.8048735087298198	0.5017529807264707	0.17798505865667014	0.4434247969247699	0.0	0.910612162685801	0.4086420505090596	0.32311658977836	0.0	0.8707724745824015	0.4712811966376837	0.19096731659691593	0.37098974718372435	0.8451879308561618	0.023226119201262312	0.2969524623620171	0.4797105308661675	0.3103008720355866
"G14(+/-)"	0.04514479003892802	0.45100699733978855	0.8477633254428314	0.25117087171672975	0.4941272803712894	0.40993028557661665	0.7695471616833268	0.49106390605698375	0.4258790773029073	0.7626809038236857	0.8407956996910629	0.17925915741114073	0.9046584846825061	0.30926585463032513	0.0409370758498558	0.19267994840434585	0.026818618052363893	0.8145226379429001	0.39546028856748877	0.91238861744083	0.3611735235107791	0.7183584700500782	0.4874413201877703	0.5417800419286446	0.2704809751434494	0.8618818098352233	0.36864767843506513	0.39423033240596117	0.4987787439730635	0.0	0.6163765824461089	0.12335618686194204	0.8591061462575771	0.4620551039387505	0.2866705694431554	0.4514276739760128	0.007730996607696282	0.8170708851246241	0.4629116224570456	0.35800136680453953	0.05702491295594345	0.889729867977693	0.4278919759969756	0.1586175443206827	0.4196509576054339	0.881289927131188	0.0958417217200703	0.4058712805358612	0.4639606796524894	0.23764884994843793
"G15(+/-)"	0.0416443842367164	0.5021580360951388	0.8188110533774898	0.25705618968851507	0.3782874415570437	0.3811691143959196	0.8189909134244618	0.5578622640536728	0.448800140226985	0.8141685076105822	0.7947910623873808	0.12859407412442536	0.7780524962943263	0.5819838406499508	0.07561186060529956	0.305633121824521	0.0	0.75844345356391	0.43288419687991503	0.8787504960856126	0.538155441633899	0.7994624447839047	0.5407082186269316	0.5648716039939831	0.3026879903019501	0.862172060054403	0.40550486000829405	0.3605557641542725	0.547533766684165	0.055343990651924774	0.6657186539510448	0.07437921223502027	0.8820977465538008	0.5529249879717555	0.25364812738508075	0.3669141407284744	0.010988694713892092	0.8597127070260873	0.4547676500217223	0.4579238751504724	0.05898276450099718	0.8372875656762746	0.49574960826393843	0.09114239573892711	0.31347476891378406	0.8742059797481269	0.18554031112637717	0.43802028901262424	0.4190992998066719	0.2340330777400458
"G16(+/-)"	0.040827060232214316	0.4518499655696141	0.8681185145754011	0.17183085734830278	0.4859493138754492	0.3288970951925886	0.8147763566882709	0.5328155525018607	0.3661809010315292	0.8259985685579627	0.7814178887723648	0.05480610413392132	0.8390390396903911	0.5637452486298345	0.06834683966481775	0.1596002753463144	0.0	0.7927114257748865	0.5178759257154792	0.8314957284166564	0.5186045529042516	0.7877639997178119	0.5688790616169873	0.4678863818154521	0.28690506212354405	0.8786402653528764	0.45551730144804736	0.4871995712320528	0.5069094647166821	0.03989128621195489	0.6394184956861471	0.19730224940818591	0.8269591512208767	0.5535328506664386	0.14771014307950686	0.3835470531751569	0.09917793206908364	0.8062944049353105	0.4045132127337494	0.4690496452769158	0.06244016727407004	0.8067965742172768	0.40603321541687043	0.1338308171783398	0.39137745001882984	0.8335822115120386	0.16789871450595611	0.511651886935853	0.46363896743098976	0.12356510056328023
"G17(+/-)"	0.0024739758939267354	0.43807672877675646	0.8004988982914285	0.17506558312550122	0.4743326292294954	0.4146839209036674	0.838686329303134	0.45407240226053197	0.41255428575499237	0.8432034302809146	0.8211737660193614	0.1385663396967886	0.8696340256672043	0.6349321007945956	0.06140461512164577	0.23970293939541412	0.00889130322636528	0.7949657495705705	0.3654026110048501	0.7975797044358078	0.4435609725051662	0.792574579206668	0.4957863381552096	0.5638752366310371	0.288938503461604	0.938733430031056	0.40060114951401143	0.43476588712603315	0.5865323064390723	0.04888895964716108	0.6028354615954459	0.12585723440518987	0.8589726614468322	0.47826521592986015	0.23831586334472143	0.4926298563292736	0.11414186463090402	0.8395090618911164	0.43304427047706273	0.4976641816837063	0.08276650537244083	0.8334775028312893	0.4572763016721971	0.16431980380592	0.4086085161145194	0.9056154684360354	0.13387062364097047	0.5020181548272721	0.4834987017876532	0.2269508795149251
"G18(+/-)"	0.026129315341876826	0.47812787262684225	0.8994602209068612	0.1349392585938953	0.4294254541132305	0.37360356895394997	0.8193111416653942	0.556619850258765	0.39551640238135416	0.9189311790805045	0.8618912599119681	0.07165949526289772	0.8054602753275552	0.5692488197203991	0.04189044275967238	0.16997616980663288	0.04104786780475937	0.35286729527871735	0.33907756946074885	0.899249534383158	0.44217529903266367	0.8153988371993411	0.5325328525425918	0.5950866854983399	0.23880615054519552	0.8747710830887702	0.4280647888013231	0.38033972215017786	0.5211509926341048	0.0	0.6587574454556411	0.14975437801342537	0.9355291721056511	0.4647965878175955	0.18484277447628122	0.5072008079653286	0.0	0.809923756050098	0.48072441769719576	0.4049708314530697	0.0484235589061071	0.8374684308903823	0.4348751498842557	0.2593808383873017	0.4526614087057784	0.8924558557498994	0.03584512721660419	0.4210335615077502	0.47816399046598684	0.2658412776222809
"G19(+/-)"	0.053202669326046156	0.40707890559989013	0.8317134175329652	0.1932622865599469	0.46329764901861775	0.4465842745109573	0.8534173209022355	0.4749118815232275	0.42927482150999524	0.9301254648896607	0.8632557516441003	0.21915324953815887	0.9074555415592047	0.6685431233354928	0.0898961968661679	0.25585710741390016	0.00570703852436287	0.7255729225196399	0.23565485934810826	0.7596222325619	0.47647194045265245	0.6886722923235212	0.5685935905337244	0.6169677427099378	0.314796473567364	0.8984160643734158	0.4019444647989471	0.36693986219038904	0.554510497204021	0.0	0.666965704952056	0.09244704233689002	0.8740935790890749	0.5352999107336675	0.23424686303347986	0.440448243205157	0.011857470035583696	0.9297599538042488	0.5234699467377641	0.4890644290014475	0.040341403879062154	0.8962205952175757	0.50800865176885	0.2169050287430043	0.39158568786505926	0.8380747194808995	0.06362467962177232	0.4113227898325024	0.45547471101434767	0.2308577410841866
"G20(+/-)"	0.0	0.5118733577064392	0.8809690143444009	0.21254080800018463	0.4628828220441148	0.37140659567752593	0.8679059719127215	0.43974764984250475	0.4062390287762998	0.8495151946670612	0.9074381909710612	0.21466939896475296	0.7555918550372461	0.580402064130457	0.049836895947835566	0.25138321808748726	0.015204865876956651	0.8148489196218822	0.4486722852130532	0.36619986774545443	0.43620419601412586	0.7664171753997502	0.5580000589843394	0.6167346247258014	0.3135244908349065	0.84824834719378	0.4233278884416273	0.446325177749819	0.5579107198443786	0.021751854895194288	0.5177109144766919	0.14198511402399874	0.8420885519543965	0.4821898150972166	0.1761530183025143	0.4709395412230214	0.053489464738521425	0.7982819704739164	0.4106145355706842	0.4445303449968548	0.0	0.8190674452094207	0.43047441639066786	0.12109803210039292	0.3340584738324395	0.9183475748434037	0.10075174376735749	0.5086253023920652	0.42930781692150594	0.20997634294719386
"G21(+/-)"	0.09151362794983735	0.3961974797075136	0.8755288274499922	0.17146385762106134	0.5194263854092734	0.3685687085045929	0.8128697603299052	0.5742483314971281	0.46664717897466707	0.81347647698624	0.9362361754917774	0.18786106087151702	0.8195092550780944	0.6323904582590981	0.057190627735765165	0.2232031152144907	0.0	0.7032665028944175	0.45700695371647543	0.8904731539487934	0.17000896369649754	0.7554014518535903	0.5203229069411333	0.5949236399684986	0.24783914670126303	0.801473059052558	0.4469432378165056	0.45628552704164094	0.5326785955884504	0.06208322503310232	0.6231066108328516	0.1682781045529022	0.874949991388265	0.5011552477495215	0.2051462182554029	0.4159281680309934	0.0	0.8310462428085099	0.4662331035082216	0.45603047202212127	0.08547328693725922	0.7518327743070972	0.4987287240742259	0.15576826319990014	0.3527787907871561	0.8714907331416744	0.0973249255939541	0.4880601445412954	0.39100628484717653	0.2464066778764918
"G22(+/-)"	0.10813643272450178	0.5373284534808286	0.9036441656577054	0.2144788320122374	0.44784503322150093	0.32361158586193145	0.8660396099879196	0.5979526819923294	0.45205940833622615	0.8279370580226795	0.8969519302129642	0.13866930710005151	0.930407119060246	0.5601724314185084	0.04038746435329756	0.25256209759152276	0.03809755828825639	0.803921726638471	0.4235439183646693	0.7555051597446256	0.4916837375338305	0.4385191233759967	0.5112884505245578	0.5911436438338993	0.27110389662026985	0.7682149320122367	0.33366341556559603	0.40200447071393863	0.5655750870339934	0.0025934354941335815	0.5639306958809669	0.09022438376225309	0.9068106692797545	0.5516891516364543	0.24923599513492647	0.4675615967864352	0.0866290446959318	0.8284036051217684	0.45314421600385657	0.45130545203034544	0.0	0.8039974579477257	0.4441667965240208	0.06115853213016545	0.46241831377610154	0.837263050275346	0.03989279970687541	0.4613169733074792	0.3376032942697362	0.23594704830896093
"G23(+/-)"	0.09480085166837798	0.47264331153053546	0.9034203691030129	0.1832445403188737	0.5097525685855482	0.4170619845705736	0.8146267128781752	0.5063520255653137	0.40103409752738967	0.7884689464551812	0.8753001078229995	0.13835144305322808	0.8919888929651948	0.6190745782855922	0.06855449354888102	0.29161503134550204	0.07913772790932429	0.8299413430540975	0.4084173483081887	0.8295819135272059	0.4427654182211194	0.7034013347590982	0.282300744494837	0.522872429776668	0.30932780763913337	0.8548629219040554	0.3714536304962481	0.5175592252222843	0.595805356426524	0.10487630243006281	0.7145216715181584	0.12380232219676593	0.8875552105295675	0.5772630523315282	0.2536144645868472	0.43011152394722035	0.0	0.822062960695725	0.5129171633265388	0.4612108230437418	0.0	0.8277125721112895	0.5789457911824573	0.18434080479833198	0.381343653559904	0.8960107802518529	0.10542310953257036	0.4063347940608868	0.4888508087197354	0.23363829998549387
"G24(+/-)"	0.03211131819672231	0.5239624736248947	0.9174565433164645	0.15668220190441098	0.4964651323981969	0.39548865331161864	0.8507154952850609	0.5552890902471885	0.4223258071275441	0.7514440443674799	0.7831216463073888	0.07711255537873146	0.8351582203086992	0.6131860000152235	0.035796248328390276	0.1789952526439808	0.0	0.7546589851986013	0.3749748488633961	0.8046331674414988	0.5302876413133786	0.7772587323258671	0.41929431821413027	0.2863456500901565	0.19272137130111494	0.9121184353233742	0.5351624405582676	0.4108412308333963	0.6094050518890229	0.08335258757530596	0.658181008404842	0.09921232075085215	0.830066263862174	0.549428070584866	0.09480574406798177	0.45767689809295253	0.0	0.8475813077190448	0.45030077055524714	0.5220653704700675	0.0019827607311501093	0.9244192147501523	0.47927002393926094	0.0988893204865094	0.30810671189781313	0.8383080900480108	0.09996904468512527	0.5770383207056186	0.5084047189712528	0.25165170423494554
"G25(+/-)"	0.06972974751659779	0.44786135903201363	0.8409882044946112	0.14058882067689973	0.5364477496465299	0.3901467381337364	0.7972237038639539	0.4846382785036955	0.4710698743368413	0.8250333531165509	0.9291879236622017	0.19200955493013555	0.7959866164511068	0.630015173905958	0.0812488245273264	0.22422672632667806	0.0	0.7742800590663463	0.4271421869124415	0.9023238660675647	0.48167795472814756	0.8148568553312331	0.6145667254823362	0.4872120199924081	0.19122944356815633	0.8902719876395497	0.27065396677285986	0.48838410374184404	0.503817335613299	0.05235959578728308	0.8475763527831744	0.2027918116960026	0.831031756227431	0.4879618096127844	0.06351086097675054	0.4161802835843801	0.042052684032340186	0.9141809441631309	0.503665824673329	0.44359474959784534	0.021432728673567793	0.8090895241102137	0.525160158012284	0.16470733256462128	0.4112960207103036	0.8471517654073966	0.07429677911409029	0.45169135610283595	0.4952518654546697	0.2053883682305704
"G26(+/-)"	0.0	0.42236017080081856	0.9256661580494402	0.17105855321613975	0.5130332337651563	0.4600068937143362	0.8054418781813099	0.5229009987896828	0.45761841824240385	0.9111242503149799	0.7543318787503869	0.14741371252499827	0.8089870868251756	0.672779729002029	0.06131767939604614	0.22885188079106367	0.04516293806192113	0.8159795986754061	0.43621074126209347	0.8502442490268921	0.42243626494901415	0.6946758580178216	0.5147495170515259	0.602618602114951	0.3660946014228476	0.3966470659916838	0.3718120001665105	0.5009382801207686	0.5231568895875376	0.0014484012564394424	0.5763665537230873	0.08764777553814068	0.8540398032660057	0.47130111118159196	0.2561954000988241	0.46243556815236403	0.01191560005743306	0.8598658493390143	0.3231781023633758	0.4193562859315698	0.0975693368584198	0.8107288797944843	0.5336100388862256	0.13555535698381738	0.32518846509265054	0.8711940242875216	0.24870280088394264	0.521697736642876	0.4435983798770732	0.16552943035143336
"G27(+/-)"	0.0	0.4405226436132099	0.8509253726700283	0.19206726249262077	0.44825006188563477	0.37680332267463157	0.8024935076747607	0.5291453911881514	0.43552771640257315	0.8141161017706994	0.8739822896746869	0.19966421646964655	0.8521966434956711	0.6127371307853283	0.023712566316437502	0.23489125302350305	0.045815451175942296	0.7665708569110649	0.36884860704239364	0.8187977205304415	0.4979893601240194	0.7514898419920643	0.5694161141451737	0.6055762040898685	0.3018507179747225	0.8964771280633996	0.23692532970276745	0.4577923301517104	0.4971818264581052	0.012689683755257997	0.6187339909197687	0.15619063790162727	0.8308352597994991	0.5322227525329976	0.20179616152412116	0.49734076654632287	0.0	0.8401239171323548	0.4815248153335259	0.3783344928507355	0.07035850126411904	0.8474254217026524	0.429344726046076	0.21243130102547342	0.37846488249548316	0.8388660431190237	0.12621922594859364	0.44386903238890263	0.4504485773598496	0.2349110456619884
"G28(+/-)"	0.0	0.3960503871136412	0.9259115859106342	0.1532783227157661	0.47581400353654996	0.3927828095116281	0.7811219388525631	0.5250691723049524	0.4195471193131756	0.8785313587154847	0.840365424043498	0.1622998059440372	0.9103988461103097	0.6171658993178644	0.07268360575824433	0.20370452942713344	0.02526921728605413	0.8021611042120641	0.48118695304317227	0.8849823704762871	0.5393072643827908	0.7588366324472151	0.49793863314558595	0.572776654906685	0.20467443906580396	0.7611751489734814	0.3694180459308824	0.2120340944721653	0.5175394607407144	0.0	0.6655173066750921	0.14377083075534297	0.8310241815827066	0.5779280555308527	0.2181392137733288	0.40709751286495016	0.01256555954066173	0.8403202055803286	0.42017791176513114	0.5073567491316463	0.05004514990675791	0.8986852672418503	0.47428197854987947	0.1732097320016894	0.4776754052385408	0.8267847549962027	0.10241525534922465	0.43896982056020073	0.4521632843710019	0.20922675428954568
"G29(+/-)"	0.0	0.44780006312310344	0.8121704853887952	0.25167649405649534	0.48093913806857963	0.3888024013395668	0.7263887511554714	0.46758240110931454	0.44231029139676803	0.9035854307643686	0.8497697957527458	0.06604474932324834	0.8692210780088158	0.6347035274450935	0.07307247415285306	0.2203760085692112	0.08390432019838011	0.7981159054422114	0.37939494039246485	0.8367763406312495	0.4209353482554517	0.7587892515189485	0.5808501300795524	0.5783051501370536	0.29628779089911284	0.8973677391323375	0.33493063534663636	0.4800137763441467	0.3471487492538545	0.040244051181384	0.5991460264671096	0.06245717535930625	0.8299052322040593	0.6137825637449421	0.21458501916434633	0.44513446062129886	0.0	0.9007125551920024	0.5128875133264057	0.43711305514647475	0.04534919281901657	0.8913868914309041	0.3878009876632214	0.24654283967638488	0.3761416085874385	0.8940921147975315	0.0843125090390264	0.34877319262597806	0.39982317146596025	0.22398196310403243
