"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G10(+/-)"	0.7717024265453019	0.7529146777855342	0.7851350751964145	0.7858569307125648	0.7797917089703694	0.421989411562939	0.6855288747528014	0.4572946788999519	0.42733958744254263	0.15787005281419908	0.4251607135701149	0.10874401298985965	0.1477403672174265	0.4691151221717634	0.7155337021811734	0.1264022538861713	0.8232085904419795	0.8244679812753247	0.769317824257592	0.0	0.7707310373313646	0.029792301671689798	0.7412381788508207	0.7268781877061886	0.45375733629629367	0.48266842747463207	0.6936609599584187	0.7725235634540764	0.5734216472830824	0.8771131565959394	0.7733058578638037	0.6860787448246342	0.6741928779903754	0.5218377808857179	0.15067914631060972	0.33132656387544657	0.23391486867941114	0.4547923514944688	0.41268969179055137	0.4866780691474422	0.16632034018462372	0.4876049211793059	0.38910201058516014	0.4639069247386436	0.7820099621656624	0.018387802615594244	0.34350150378950073	0.4151157447159732	0.3836302699946012	0.8544088380604468
"G11(+/-)"	0.7891145407863435	0.7483151362651397	0.7510604392679332	0.8091215381508303	0.8064929059126131	0.3663293603671017	0.7021823260458878	0.37798936186366794	0.45314172043707684	0.47693505975138234	0.21837437559853254	0.10014480534412971	0.12212821492207956	0.34013070002995843	0.6053557315495021	0.14561102277069232	0.8351211977528423	0.6517448626224371	0.7626933413525258	0.0	0.7806612851354865	0.08737730702815417	0.7501932532027029	0.7503291123750288	0.42964893952577027	0.4077748723189285	0.7124117813790928	0.7597435110462005	0.5644624557207278	0.773305823182974	0.7740446155614507	0.6667507208009578	0.6977297314688554	0.5595913705214154	0.06362153463064427	0.4454342580562073	0.24277212584979277	0.5308571354268845	0.47172412842274974	0.3794735739731039	0.15900189709486867	0.4222136016026883	0.44094241405474505	0.4288010089803051	0.8370431130212361	0.06828276080635377	0.4311437276688733	0.39072701432676055	0.3371636496099859	0.7331971606316252
"G12(+/-)"	0.7717804135712789	0.7385132739846788	0.7683329154564543	0.8134477655061817	0.8223212454551537	0.4495897294583658	0.6707341380500443	0.4059917982602656	0.3403937366690032	0.43790370233872067	0.4226652194066813	0.15838367299305203	0.10942946909533201	0.3697849589550071	0.6207516459499499	0.12398037815379029	0.7476271597496591	0.8342816435555935	0.7869382178227642	0.05386384082071957	0.7880618670142983	0.054244609786815175	0.7984758490188606	0.8249928495899748	0.45181925293403674	0.40542200744439055	0.6683265534975276	0.815977053070442	0.5255292449039503	0.7285085754526768	0.7311703836348089	0.7374671913450628	0.7449597211506741	0.4981938217811172	0.09572328247585932	0.46736263818861107	0.26714809053706645	0.43075434770730014	0.40825252648813837	0.4754198388978187	0.20904827277530988	0.4402348785085768	0.3769980023344346	0.41698486683631253	0.8580094553085125	0.07129247476799387	0.4036986311803535	0.36155006874996715	0.45751027633290486	0.725308319641222
"G13(+/-)"	0.7612990378785333	0.7912631088739487	0.8022874422327643	0.707850181388316	0.7829606128507586	0.40633768676033816	0.6699669965953661	0.4197190183158349	0.4717407282015592	0.43226777031734154	0.41076446499651265	0.08346129881031715	0.11524338087871919	0.4204556171397476	0.6737452639061825	0.07811105542364759	0.8129049374359818	0.7900970682128183	0.7681613071640268	0.0	0.8711117984648097	0.04044643447030675	0.775936807015465	0.7799573548789754	0.38118793278605756	0.4263229137814463	0.6914316791532382	0.7910972726220106	0.6111010411632507	0.783168581489015	0.8040878381644541	0.7291775348975914	0.7174614606054807	0.5381695836520064	0.12928208061233268	0.3386834232912375	0.29784249951580216	0.5095250247257763	0.4403995121094635	0.4649032029138454	0.1580953057864214	0.4620669522044306	0.3061765268825447	0.37166456422100436	0.8151294819414154	0.019237143743998993	0.38218379368965566	0.3930411778626313	0.3061852708065723	0.7526846748015352
"G14(+/-)"	0.7912378312962679	0.7627070831704179	0.7983261684212872	0.7876089048610747	0.7526949474075437	0.4531214655008291	0.6894319914134565	0.4698381946813988	0.41532792114666567	0.36254308038889715	0.4232485129668877	0.13914642895824234	0.08343174981954724	0.17020695493073829	0.631552528575927	0.11059963306168566	0.8151803714973679	0.7024561857622564	0.7760740869398767	0.0	0.7958965284535103	0.05580190279713008	0.8651483543613977	0.8795057796857604	0.43367709558956963	0.35721054932024665	0.726295730697273	0.883125198076646	0.6190181973996295	0.7714301405459816	0.7882458051109711	0.6887546607905773	0.6980637263205612	0.5123512688585546	0.1005576291768382	0.46403342560060734	0.19682870338019925	0.5054988090746098	0.41210865511433864	0.4550239381559973	0.22530137482511356	0.4850567865917426	0.4065715357559813	0.40169541478422566	0.7355854652918646	0.07690931313928281	0.41721552965299596	0.26714899040354384	0.38648994394006436	0.811669572655699
"G15(+/-)"	0.7726212788972372	0.7282771752332639	0.7768964717026845	0.7776081812693791	0.8580752568017983	0.41462339186878605	0.6787628655360078	0.36945714476128233	0.4306357522563627	0.36425792761409237	0.46526497277163653	0.11500925733397513	0.09549029014935775	0.4108066432515311	0.39402225409509956	0.20291888376995515	0.8275684109827939	0.7781196212178831	0.7706192879288294	0.060206196581792014	0.782979809411633	0.05070866903878869	0.7813809194980964	0.8633313533028694	0.36719544732320314	0.4280777177917641	0.6702946688959737	0.7941432034425885	0.6855034056667778	0.7710809020164864	0.7392790307206277	0.6372778601217219	0.683522129144461	0.49211632757590723	0.14168740752350273	0.45016729007886014	0.27451351561077597	0.4944081808387443	0.41370222605269824	0.4291768202123347	0.18541755995781195	0.438470524361977	0.3235968930179119	0.38178684982078687	0.8397906613166043	0.0	0.40798690147847577	0.47865523564239065	0.40777569554145926	0.751546774708652
"G16(+/-)"	0.7797171498455281	0.746759623439905	0.7742580555890387	0.795301438696508	0.806381001335862	0.38511937126792267	0.6238481245688166	0.36120581119990786	0.4320029906608907	0.37631288144172764	0.40261559707331745	0.1098699722575938	0.17534332723738924	0.4081056795407	0.685252664573215	0.0829814826059145	0.816960081166603	0.817592606415872	0.8173777936704116	0.0	0.8437954642618831	0.012460139074471615	0.7634441236139713	0.7504489392006242	0.37575990856587027	0.43418877792459654	0.6677672929729375	0.8330535315117669	0.5849539251815982	0.7990903890384318	0.7616246150911736	0.7276851176791439	0.6586948568300856	0.5585539020817529	0.09268961387198345	0.3904166994873155	0.24634712245557275	0.4894103885367247	0.4035420417396367	0.4717167358736739	0.17099864955078392	0.43412771653933596	0.36988736300095815	0.4688741355733398	0.8244178851889952	0.014899918161859293	0.40448958530092716	0.3382176323151457	0.35882291439752917	0.7598099998154784
"G17(+/-)"	0.749133601003196	0.8156681780147862	0.7468210301544161	0.8029376845443655	0.7842160491564423	0.34379154549084223	0.6112923489190424	0.4418305847419301	0.4048106561551826	0.4704767645721079	0.4613956624575218	0.157801949526338	0.10119670967377657	0.41640883375913806	0.5066660112091992	0.14710399472037256	0.34011491601145505	0.7414279075165128	0.7793465450864255	0.04592352840196406	0.7925502696928041	0.06740239268322641	0.8485106223682637	0.7775743381257307	0.42159493477288595	0.4016315890090297	0.7603648125534959	0.7975131753024105	0.5535737872909869	0.8316690940678885	0.7851954098205862	0.6578748966686505	0.7191453507491109	0.6225196994829484	0.10818118740370349	0.4780031325559122	0.3205548486833034	0.6729571515182928	0.4200933676548037	0.4739495026138949	0.13780231010296884	0.41141639603202934	0.37695995219787926	0.4766259153208309	0.7700516188869099	0.03196285972989265	0.40651924133484674	0.40175865347638773	0.3400782364773557	0.8578348716366045
"G18(+/-)"	0.748854058250447	0.8093881189245131	0.809234130096824	0.8372830412346693	0.8493391103388317	0.430275300636907	0.6197736907622058	0.38680235299308563	0.4235105911375466	0.43071524282956575	0.47198963828245244	0.04850078001593223	0.0910938489766071	0.4215574616462971	0.690066255029404	0.21670210646029842	0.8151681378297996	0.4711030946325962	0.7994712016887524	0.0	0.8382580982941005	0.05247457059296584	0.8058844391898812	0.7845952179612624	0.41821206451657683	0.40949639864268356	0.664851694787243	0.7912067295950994	0.5482950442350061	0.7812863487144118	0.7584562612415061	0.7436820927059081	0.7111436710256452	0.5328311748658366	0.1761969079615797	0.3878701296803927	0.23049489456291186	0.523949454783995	0.3770926465362035	0.43464252278262666	0.181299984992197	0.47873372209020676	0.3129274931882617	0.4542902550705374	0.8056251273377956	0.02604497457954727	0.373018025797984	0.2706238746434503	0.4836019441927577	0.8343156989350131
"G19(+/-)"	0.87664002820437	0.8641387826436754	0.8164392312974236	0.8217002807802752	0.8283545400833794	0.3371859041851027	0.5753085964068724	0.4370562327795973	0.39369489212443703	0.3385813591132622	0.4463396465296725	0.09678165644055924	0.10427345668981307	0.4115803798400476	0.6513735230150971	0.14916367250090024	0.842622043198851	0.8072539341231513	0.4196595600865601	0.0	0.7493609799895113	0.08285456449240977	0.7488403188409899	0.7493976311714878	0.48434260229666654	0.4419874554150139	0.8060841351149176	0.8016023584481528	0.6212686681843678	0.7392629815952034	0.7381998302009575	0.7134485681351377	0.7499038438366025	0.47249251279488524	0.1542794521644661	0.37883932434881284	0.22654182790490127	0.5099238330942389	0.4277607494146229	0.4464922583279108	0.21567668131527382	0.47679225264995795	0.35955600587482567	0.4618240715999742	0.8026503037605867	0.007212570685740993	0.32053046372011507	0.39827082792855667	0.38420065783185	0.7740895906290491
"G20(+/-)"	0.9043232359124143	0.7772842209496269	0.8270425081552146	0.7867485998142327	0.7756713982938197	0.3770406719772993	0.6815306741656518	0.38180503568090557	0.4373071774502203	0.4295539651011073	0.428641600700957	0.128445116994658	0.05049019450413653	0.40863989507756127	0.6182964490035222	0.1248553125313749	0.7890002503626846	0.8288038422949662	0.805665208880624	0.016850204429590815	0.7994483364610498	0.08370881515032393	0.7820163116987252	0.8558179020196046	0.4877724811874789	0.4283399118260556	0.644676153855022	0.8210396155004707	0.6135524280394329	0.7575122632085461	0.6846234688878745	0.6914947832221764	0.7136874420330184	0.5129471022624124	0.1341239585047259	0.40043667698418	0.24802973746094625	0.5074818678407547	0.31837399609571143	0.4073088861089374	0.15537060813716103	0.49802337018294857	0.40822472974626434	0.39363196883656487	0.8020263148317218	0.0	0.35522440785653553	0.5304375583088776	0.31038572924860225	0.7896565386595911
"G21(+/-)"	0.788377269891802	0.8283093521392402	0.7999753288687389	0.8403635894363573	0.8432197119741625	0.3981621288902566	0.6424233543298739	0.48857001014729967	0.45090742287252145	0.41617550783489804	0.49393978447322556	0.03463455435123044	0.1554178791629257	0.36545422347401346	0.6092234786772804	0.10946804453647277	0.8395355092022707	0.7631612891370525	0.7670352064268545	0.0681153938473734	0.3723254959245345	0.2021323680313605	0.7760554613229944	0.7725486814554399	0.42459459454468873	0.41096707505011576	0.7064484459217526	0.803582703965314	0.702386677597685	0.7922696720262133	0.798521439458891	0.6783808374763081	0.39843098294530405	0.399850552538575	0.5591421792964015	0.33409990736424133	0.28758298563189405	0.49284118686741507	0.36116050145123596	0.4179310321636521	0.2064660926051931	0.43604911453637524	0.37748613258200486	0.40539404797282536	0.7443552411731537	0.020878444150171833	0.40807971752540284	0.46328821809688353	0.37977568617156454	0.7130281743497894
"G22(+/-)"	0.7671650394272014	0.7502442580064865	0.7510733702194973	0.7867521182951895	0.7988377344748054	0.3684386545890574	0.7238387449340341	0.4001960158861129	0.4010477911610451	0.3815446998186267	0.40388044314593546	0.11032277885427594	0.1532928483701902	0.39884282918619807	0.7286545064125775	0.18098609277218417	0.7550551728372642	0.8340879447440417	0.8220986109035349	0.027846308060966683	0.8536787287890553	0.036330374144609504	0.7535165933110116	0.8199162970373451	0.4905008076175409	0.40763145480117463	0.712327774747241	0.8395401970681472	0.32850820567843897	0.7979824306170171	0.6115595503784134	0.6563994326504394	0.7764928561493173	0.6282149693961312	0.0717509178402771	0.3712706293389067	0.27584928354147475	0.5321661983108011	0.3221105654088501	0.4002189391914661	0.1714488305605477	0.3503068032582862	0.31384645724051136	0.47313627718305884	0.8510683388700655	0.0	0.396999183785541	0.38233739283196627	0.33556191495211973	0.7581259337523499
"G23(+/-)"	0.8525492121153695	0.7928866255825592	0.7812670848689123	0.8585837370926196	0.824730260490639	0.41114478788276915	0.6189378014151604	0.42289718868078746	0.41017812186525326	0.3335289574696499	0.4708523783085631	0.08299411823197315	0.09105503116628132	0.3967340536723925	0.7421287416051117	0.151229342347969	0.7383979187942291	0.7406422496282365	0.7673900885970951	0.0	0.7606233500315385	0.09943385307392984	0.47517044428697974	0.7232713184751598	0.42813585684645133	0.40562677473900616	0.35419747972602916	0.8066264163773489	0.5876583380524713	0.7728736825916953	0.8071705804888841	0.6752770397471857	0.6284201196735344	0.4139553180546202	0.07593427719876215	0.4287807188156995	0.2221789868411915	0.4840467602329675	0.3061192462568245	0.4394186583513807	0.2241870228078027	0.4378235887680214	0.33608406339946895	0.3487374950003273	0.8330491362392727	0.05673148611975338	0.3696337497779686	0.3933271757295416	0.3513416847727993	0.7294935598051396
"G24(+/-)"	0.7908487468208971	0.7220367745002115	0.8155999307728823	0.7821348487414697	0.8041842736830095	0.3660124636494753	0.6836273846267342	0.38877844229285596	0.4462061077499494	0.4250300319507293	0.4386994684834378	0.037806757983150904	0.11450627528927021	0.41873660446902183	0.6503925571441795	0.22372556431296864	0.7297602754483161	0.8512185922034081	0.7657975244074783	0.0	0.7887559072600561	0.039942974904425436	0.8201429561763899	0.4094503388492986	0.43524583800235644	0.43516826814448983	0.7513393027700112	0.7691119847745976	0.5883276347095767	0.7795071953691832	0.7529683649642952	0.7382016788621842	0.6930045173148968	0.5262424433039927	0.2012889626119393	0.2944909934322	0.20768029736703977	0.4978779942844202	0.4335764381788334	0.3919186924406489	0.1547727706907861	0.4891604217661316	0.346224614940212	0.3853667850308204	0.8156671428077458	0.03193102706178541	0.3756229213857268	0.4546431741686797	0.43786508186716605	0.8195949699439405
"G25(+/-)"	0.827077412570982	0.868963334428433	0.7402573353682128	0.6915229637875551	0.9214379515657136	0.41890979944489815	0.6508120390288357	0.3710919009092629	0.3974960812236733	0.4328159377510798	0.40543599470412034	0.13103733228583675	0.14259823698972512	0.4542701051737295	0.6681724167577568	0.13531244808217022	0.750609446967833	0.8294435504189596	0.8802894243096403	0.0	0.8687683885805049	0.0325538036978743	0.7770667625296203	0.8054866816870369	0.19739494985951356	0.45054002706253793	0.7125287661337786	0.824332173702378	0.6012805575942527	0.7365149884301218	0.754574058557947	0.7371119767558411	0.7188511675497181	0.5403260259742039	0.12863690728190463	0.47626437117805376	0.2942423859173033	0.5132875997110918	0.41220835753410656	0.43354804704342265	0.1804934896868615	0.45244105173931287	0.387030551201944	0.42915433867014896	0.8167770562908863	0.0	0.418145857757621	0.4188766267050788	0.4106207762020744	0.7958689047554777
"G26(+/-)"	0.8184202497990973	0.8024894179143847	0.852631478128805	0.8285286349636468	0.8314248924516022	0.35369886232765047	0.6705644674955351	0.46318071697056357	0.37446119998889327	0.41903660172957347	0.5044727695274208	0.0764374837185285	0.17517478654214924	0.4022748808458925	0.6587052506337493	0.16713644783980336	0.817583924023186	0.7587349127617379	0.7850276419940285	0.019248045461644797	0.7727155586278553	0.07784498325010453	0.8239082556340871	0.7352205481668268	0.4855135791524868	0.13995685424622772	0.6820329060289847	0.8524510274485253	0.6237053970137232	0.7977407130072139	0.8532040705685446	0.7474503297975521	0.6929586524429494	0.5204233535222155	0.10355331260437554	0.42153845615983626	0.26667805382929	0.46913851248899807	0.36849921639279093	0.4282536630674747	0.17031223492885642	0.47314267019075285	0.35379871928172074	0.3708923875319702	0.8126747215389278	0.0	0.354665950940276	0.38848268533743086	0.34047166571311327	0.7588452935495529
"G27(+/-)"	0.7803630896757293	0.8038730083231082	0.7761910422817173	0.8312824698046734	0.8284520431173094	0.35781766522564623	0.5408015093853072	0.3229890043448191	0.4107760986457327	0.3410841646036945	0.4012634800536496	0.06832114141003191	0.14074185385920954	0.46958988872833984	0.6255391941210157	0.2204691320158783	0.7813694797819527	0.7938467082853936	0.7877671056825142	0.04495687274031756	0.7538782081822513	0.06338017984245264	0.7644477229356019	0.7697658382427316	0.4344616844194599	0.41279241552095214	0.38886845044269763	0.7954506499698455	0.5355067059095927	0.8438876339674866	0.7182777303614872	0.7044591909968811	0.6794981618085572	0.4772341405223977	0.13156341605350536	0.40460313111673213	0.24295725812660088	0.4983160405382335	0.482768503127905	0.45700416775733926	0.1776554987617889	0.43054567719432824	0.4018329717222083	0.40207999723521404	0.7478580612980982	0.0	0.36995259274501724	0.36917084872898703	0.36249346895631557	0.6967289093713607
"G28(+/-)"	0.83675486402583	0.7636247493878323	0.7522204979133875	0.7805611633775517	0.8024260118338103	0.42165090643491654	0.6272783701676967	0.41699801170839473	0.3511977475278641	0.3806358919539615	0.40282106304393756	0.12474778591115207	0.0913038034481261	0.4164691729148184	0.6201729583397037	0.10765694212682574	0.7189378073773295	0.8377424402391733	0.8200317983787215	0.0	0.8594654242754156	0.07553405562331801	0.7565565009782792	0.7369106143665901	0.37994387043304656	0.46096221338993626	0.7473657644201684	0.4346609420737215	0.6048663377361665	0.7352214635664011	0.8339804473761668	0.6269128264393549	0.6369581937823676	0.5376805821809848	0.13525954947396798	0.33769867665554554	0.2896921733458591	0.47280422777425163	0.43600962004264227	0.4460023602636498	0.18336325005979315	0.5736825112963745	0.3626535236351412	0.4137720046851304	0.8609930662760059	0.02359559889004858	0.4029088976920504	0.4180772091293096	0.35224891612544296	0.7509010833538429
