"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G10(-/-)"	0.8337766708157194	0.8128586548581478	0.7887140284031493	0.7967272361471718	0.7256449727402953	0.3853894841834393	0.6829546708171174	0.4034467630942521	0.36534850372366195	0.0	0.3848040427135048	0.10768504005816369	0.04602885710979306	0.3880002470924494	0.5936767230947684	0.10670187462786358	0.7746438156054058	0.8429793498253655	0.7555634141114556	0.0	0.7574045713449284	0.10622786987548002	0.780035171686702	0.7121656150339796	0.47368907699825996	0.4175547274244449	0.7813711842198937	0.7917506431766232	0.5828995730593433	0.790129706223624	0.7785789222071724	0.7143774472359856	0.6529585158080874	0.49629584763751067	0.029398363889607725	0.40636352443727675	0.27237933180815954	0.49049378336463645	0.45079973348175195	0.4181925530612901	0.13693936659646438	0.4284729783543663	0.360445643338488	0.4259827990018246	0.7713799867323744	0.008039236862719951	0.37825946309743436	0.4311108729041111	0.34238309004637596	0.7620912388979868
"G11(-/-)"	0.781642592234835	0.740158723066916	0.8418538050115207	0.7419410257544357	0.8650040431551858	0.3831432293924715	0.6392049093397796	0.4802062813904844	0.3606662596149016	0.40349812100034194	0.050858908344206886	0.12823474155782422	0.12151022073963061	0.49073246728034986	0.6505942363867709	0.13523734653702071	0.831587611867154	0.8122095179520762	0.7508234424417024	0.0	0.8151639366725176	0.0	0.773564726038696	0.7836654224368234	0.49665738609934756	0.3963769168349586	0.6434391435412529	0.8197645308056988	0.6197951362882007	0.7906036127727177	0.6906900360563647	0.6788233288022975	0.6376478060019597	0.5006871774498017	0.11993683157805259	0.46647483926589467	0.33048105361677055	0.5573414724599663	0.35882766082534695	0.4222194320446442	0.24092639526837303	0.39056201254823975	0.40756622315031654	0.3968326515826177	0.811159119558843	0.0	0.41939615270494224	0.42416613830701577	0.3708654079119766	0.7235760573065976
"G12(-/-)"	0.7973003210889854	0.7467342933930186	0.7063304902221916	0.7772232618489997	0.8016403163167578	0.39944118341466067	0.640395076394992	0.45218807341251227	0.417741726637451	0.3737803577555302	0.41486700182722924	0.042732578103510915	0.1084713225311811	0.26630106705628004	0.5730150227428472	0.10501646710089126	0.8257403512100715	0.7750031818511328	0.7064963595391581	0.07998636247652008	0.758944766479149	0.08236989841587508	0.83036748653692	0.8079391728463114	0.3775405955961965	0.4703167677840158	0.7210979204538746	0.7231511592857482	0.6019482085780825	0.798275051301006	0.7394221017075351	0.665254727754194	0.6966063235730467	0.5884454948011101	0.09385537616920682	0.515035739940154	0.2793745464188734	0.52960850502994	0.3929884186701754	0.42039756484523844	0.14092252688244958	0.4267209744858028	0.36235905136521857	0.4247251402765509	0.8508593005618837	0.08985873747248944	0.3760179340902785	0.4775977331129004	0.3648928134849921	0.8300245087530145
"G13(-/-)"	0.7161327847064203	0.7988381880160517	0.8131121348208742	0.7924509875455641	0.8054769612700664	0.46045431542945897	0.7112115907384858	0.3366578459542066	0.36244144851118454	0.41180056643057633	0.44122980055166555	0.03361446697590294	0.03760033636433286	0.38564805745807673	0.635271404826596	0.19071750339236465	0.7994458430874738	0.8868197675334473	0.8357221603647363	0.07739395547748731	0.8077656305853373	0.04996837452524032	0.8017864427463842	0.7943529837684812	0.39471592594975463	0.3980653256411101	0.7193286879601296	0.7755047393912612	0.5217204338957153	0.7443642880113255	0.7148383714326807	0.6816754920823289	0.6858824686018367	0.43356148672142114	0.17931193745180654	0.42071257188111777	0.21884150752796425	0.5288684172838586	0.35522179172252416	0.4284774697460666	0.1611083287634189	0.48639151102745665	0.388557133850495	0.3995533241774629	0.881673959200863	0.0	0.3707007905911156	0.34897806836005957	0.3887966375756144	0.7188668895521281
"G14(-/-)"	0.8710743814202523	0.7720939687721954	0.8796272812359599	0.832663256113427	0.7533584031100522	0.3726590617217667	0.6841774189010903	0.3827957675193034	0.4122989014828315	0.43946245109712423	0.3871018352597823	0.15581109828074644	0.14070288466041533	0.0	0.5667155475968791	0.11454361347230173	0.827622701764145	0.7418117100209104	0.7666092411190676	0.006339286684413411	0.7924748519340233	0.017742033203789163	0.6502808986925411	0.8917344511972759	0.4665599755599255	0.3712434937577135	0.6456273654537235	0.8121529550666345	0.6371372419655408	0.7273805176195107	0.8117418621569373	0.7359698585703826	0.7915883037574962	0.5067932509813905	0.11423159747723007	0.46413127513798386	0.3005464272925562	0.44024604941901374	0.39933935827447675	0.3538381467091924	0.15524918080977898	0.41504445570156717	0.4012030469667826	0.41706892848654353	0.7861164997377558	0.0	0.466226232603071	0.4085660058900495	0.34830472649156946	0.8147690936664018
"G15(-/-)"	0.8629496155236523	0.7631472253131093	0.7562069558501137	0.8156636409480674	0.7198668783451913	0.4177488495699811	0.6137742495502444	0.4217889597009723	0.4358214703940504	0.363238555893951	0.3830019005510226	0.04975534551067049	0.16531120220195425	0.4684317866350256	0.04653971376974798	0.08097067592835619	0.7484561748493951	0.7796803679942911	0.833184974909671	0.0	0.7464511093170897	0.06969277768311678	0.8106274535845586	0.7683941723446559	0.37443605429051835	0.4103243882088279	0.6203324749283208	0.824013040192631	0.5831681661420747	0.8532381209049943	0.7908626316960292	0.6483641003674802	0.6758930363007697	0.5548069311455687	0.14024350088787554	0.4370062582283302	0.31130249101206586	0.5111983343198703	0.4265602335072746	0.3826531049305594	0.29214302233830175	0.5046603985698511	0.32684384165382663	0.39266793237573266	0.7765890867880157	0.0	0.36135124871286084	0.3971010301925713	0.40111406850435916	0.7596887673329433
"G16(-/-)"	0.7708803979575116	0.7857199095663581	0.7745567916532943	0.7481230934305821	0.7843531604836315	0.3598964040222839	0.6146209471847431	0.42347019410579456	0.44512168523416634	0.35977778868158167	0.451463196932907	0.05592133018474004	0.12824646041588955	0.3669777806180373	0.5981130917906343	0.05677398252089032	0.7998049667256985	0.767313267736564	0.7501866290399294	0.030370299659070368	0.7368562005085652	0.046560742766074796	0.7227578350463111	0.7597805737988388	0.4794982821139818	0.43609125632105866	0.718417661291022	0.8070584072155469	0.5809167366067569	0.7805617483458475	0.7951003410225418	0.7143986647847123	0.7290901006735883	0.540507984606964	0.0833662269238934	0.4279755032350664	0.22524644883558195	0.47025755070364306	0.33449877991129134	0.410828109397408	0.19064353688590788	0.447475951591571	0.35565438220625567	0.38737071201501927	0.8325141144256257	0.0	0.42464216275052274	0.35218525290723396	0.36245455554186884	0.7895001683943728
"G17(-/-)"	0.7904876777359595	0.7540762571124737	0.8415832519610534	0.7681647264377679	0.7829360218258493	0.3686575981682187	0.6704892142965821	0.38094817073155945	0.40935545131625983	0.3871139338715001	0.34207644258877173	0.09162277986462386	0.08260523790562663	0.06228481053278317	0.08166119973045381	0.16871563273693738	0.07049601300004148	0.115213859701839	0.7925513187379969	0.013699825886748238	0.8559167153795014	0.015083362626652053	0.8670433476870097	0.7280114766456092	0.47994357498350015	0.3248676792679983	0.7674414728861066	0.7874993182836026	0.47683859047205723	0.761465069462398	0.7778560932663334	0.6773786556317757	0.6911243862567363	0.6342941472458692	0.08970423890957428	0.398694154665516	0.2252190879282671	0.8172803462726805	0.4034124012153818	0.4340468750574732	0.18571632612008362	0.4717208753142985	0.40393554341774207	0.42022957782950493	0.7093597186526119	0.0	0.4069997934082336	0.458052725518293	0.0	0.7962160835607776
"G18(-/-)"	0.7873432639124979	0.7661914881651054	0.7785240841585823	0.7284878429969787	0.7537559482110576	0.4009361040828965	0.7573104868072001	0.39713803877673687	0.46544062376137196	0.37558577732663534	0.40028338053045154	0.13864356686768306	0.15924366964465508	0.42392542145508916	0.6222842405266428	0.1049624697999718	0.7813940252735264	0.14787676702725863	0.7474324634983261	0.0	0.7763864402317026	0.038325254113783416	0.7982953770111761	0.7948769552768119	0.5041330778289262	0.4180181947146074	0.7431375828958183	0.737676530604463	0.6601175571416212	0.8023454993324521	0.7944795968555536	0.7417284839449948	0.7090109254798532	0.45277269893002986	0.0985044849063958	0.43475014261419465	0.30749817674463065	0.4725532306991199	0.41815989276843296	0.41541096320669385	0.24428261520603411	0.5258586384405005	0.3887891003650619	0.45389363429827645	0.8881279983229731	0.006087903131987583	0.40931707928089794	0.40960603195357614	0.3391970843249304	0.8229595962831904
"G19(-/-)"	0.8539689438508673	0.7537996000815754	0.7591231162253118	0.7721916822920585	0.7269646401929709	0.44350457907857777	0.6280810436301507	0.4153963180067273	0.4701618915039825	0.4703144642980003	0.45254737232653697	0.11173509153320864	0.15681733998937938	0.4347224840110281	0.6360113674469248	0.42757810257870826	0.7444587854139707	0.8172802799022143	0.0	0.0	0.8047435683630726	0.027306045765403974	0.7995353412860373	0.8596694618396519	0.4701756278429855	0.3997664524586179	0.7122856220715614	0.8396615305804604	0.5866504111927797	0.8315484156826282	0.775428242887801	0.7789879635749811	0.7533186937134226	0.5520809593689544	0.11880794378854542	0.39782752584011766	0.20619089723205317	0.520586865190826	0.35184041830140333	0.44692248895421016	0.15401671647524823	0.46219902143813635	0.40389618365528246	0.4065979226448005	0.8424855293152497	3.937355704188677E-4	0.35735635433455776	0.4162002694320747	0.35748044361507225	0.8414448207872144
"G20(-/-)"	0.8489440119353717	0.7584118254423006	0.8130223660286829	0.747720440171717	0.8254324978699102	0.37449342458213397	0.6549277797646604	0.38583754699043815	0.4565111102060031	0.45831715852267213	0.44208169370217326	0.10568905194546818	0.18168385038067983	0.43038066150107096	0.6565363741231817	0.05282211935630302	0.7430030909003869	0.7901695325494333	0.7526294105476562	0.0	0.7679579918872019	0.043991478552237125	0.8055482830569828	0.7879699752008127	0.3538751124023239	0.384247821446802	0.6735527278736505	0.7722439251939138	0.637262682250856	0.8056407397686646	0.7858075600710159	0.7424242214901513	0.6917174484815296	0.5316706045425984	0.14204635812294403	0.411619788591931	0.2887715797380681	0.5387647860211242	0.3904582264301288	0.4218364313715892	0.1772079137683059	0.5269542084109909	0.28717411458449177	0.42855107665280207	0.8318566844934991	0.005219673952113782	0.42528739466215854	0.3756420733360849	0.38379555309258634	0.8968016728828874
"G21(-/-)"	0.8203698189607813	0.7419924624397343	0.7621464979920243	0.8006817695070144	0.7953503193054668	0.36702832963135357	0.6279500854985702	0.471368767197606	0.37822847649736446	0.3718321516154459	0.47133269212648626	0.03550325493519185	0.1479450611842066	0.4093925366812443	0.6362625396573468	0.2893518134261449	0.8082333484615484	0.8042846410290393	0.7599768995521102	0.0	0.0	0.8132739166368022	0.7700683693593221	0.824857214230707	0.4430384406282611	0.3707658032734985	0.7578491718608777	0.8537997192282407	0.7134670059516077	0.7621219410893552	0.782475336337237	0.6781142580037673	0.07856433867026248	0.42072863563113383	0.8176542924854312	0.3913261044195345	0.4454092658415756	0.49595211945214085	0.4541954941571631	0.4842880622520869	0.18318642925750253	0.510553141013919	0.3284586479926186	0.06319363386420528	0.8393985637614114	0.0	0.38282408808107465	0.3878387360002061	0.33500819867947484	0.7253923500098416
"G22(-/-)"	0.8145723776648737	0.763595695280748	0.8175272009089278	0.7904783717984198	0.8211437872067615	0.3651656865374064	0.6694014914829505	0.4106275243559278	0.38877586801846215	0.4558492516212458	0.41747685739623575	0.06600000303876113	0.15948131013042754	0.4886358822369282	0.6825815619075893	0.12547559266156283	0.8127015218641855	0.8413279318157952	0.8033981270604492	0.044897018697924104	0.753948456131464	0.08576383316836735	0.8296764412324438	0.8381830179553497	0.7884810296464072	0.357960427392555	0.6850526031766704	0.7407716518448494	0.04428283737979374	0.7741171715721659	0.04911140999875223	0.6398039789056387	0.8458219550568764	0.848331552548566	0.06143247191989912	0.44825949074674165	0.28921973341823837	0.8129419141227139	0.38307515140118575	0.4436942383901972	0.2141761359880712	0.4476255103773378	0.40351036654866074	0.3913712056581668	0.818445501091598	0.011830868994576528	0.40936285724939164	0.3302334915483279	0.42738121064125545	0.8887249091625213
"G23(-/-)"	0.8247932222709013	0.7714790882415187	0.8194198083037737	0.7484476712405023	0.829240892384477	0.41243364621662887	0.6636199916263976	0.5156816336719482	0.39549291347096394	0.40192170063869304	0.39328193156753266	0.03031817069879723	0.12914237398053657	0.45493865741473766	0.6248810702207038	0.3039661484596386	0.816322277767205	0.8696237512145738	0.7958986233449934	0.04421243669346989	0.02524956861629514	0.7903285882736893	0.0	0.7243153879068385	0.4409806121582701	0.7602474304286269	0.0	0.7920780711095133	0.8022419170266071	0.1003900966858674	0.7747332176868982	0.7630955618638434	0.033908039558883094	0.42203358733581664	0.802521569352338	0.8299654134320352	0.4886385014379578	0.483330415879534	0.32503696216134154	0.4586997409689505	0.1776497489752471	0.44027810195980416	0.3635017261890277	0.11312768023041851	0.7266534324320364	0.009823959930197535	0.4036033425581831	0.10102691591969322	0.28313054568689794	0.7563147020669168
"G24(-/-)"	0.7981771541235274	0.772978134998624	0.7340270894291812	0.8214257546622149	0.8425165898899138	0.30057431143976965	0.6704835010259459	0.4360875868523954	0.38498685618536804	0.4530544690705252	0.4351842705239737	0.17676029330178078	0.1508708849907569	0.3703817008038026	0.6559480084878935	0.08198092293307388	0.7033530602500355	0.774153152510821	0.7873502558875486	0.023883371938327142	0.8090423186991373	0.11927966508057222	0.7868417866759729	0.0	0.48297372575083763	0.30391273250292583	0.7390187486098528	0.7452116727095817	0.6094205210349452	0.8441261841311213	0.8572418461854316	0.6372155731542146	0.6375849072116865	0.5064561788764002	0.2026483734421068	0.3826799640668854	0.309540113437162	0.5502747808548657	0.4195035300737742	0.3530908236677566	0.21525830027528134	0.49335529820106416	0.3591992427135916	0.5228504228057657	0.7489891655029053	0.025343576502965173	0.34517635098294797	0.4060406249341101	0.3446974977788564	0.701807362276358
"G25(-/-)"	0.7937604485159684	0.8536019594815468	0.7984680662789811	0.7948779400874316	0.8694591862511408	0.3862920855254107	0.6614614097797687	0.442206553876683	0.46870963330573884	0.4257910860576419	0.4271569602488189	0.07476072739551903	0.07349104637576766	0.40503359975987846	0.6524086356761477	0.16422523932473784	0.8205021026957201	0.8790648024908985	0.817668075431468	0.0	0.8720638932140855	0.09967763996658051	0.784417502261221	0.7926520459783215	0.0	0.4510526555644261	0.6686810835840763	0.8128955350979888	0.5697070042659379	0.8273807674384066	0.7448655183510383	0.6420004179442372	0.6752144164574592	0.4749734954472651	0.14777427289915776	0.43656692702910116	0.26219454581933344	0.5001519092817186	0.4456242055134603	0.3366193919939902	0.19133303948984218	0.4379056056442737	0.3412187526352829	0.39130573067427665	0.8023402684147306	0.011618468966287826	0.3650036687637546	0.432634327200012	0.3848961808243839	0.7349098676813582
"G26(-/-)"	0.8126235336453465	0.7348256049789429	0.8146858890969452	0.8168775435364095	0.772845642305888	0.3756226965018529	0.6385724216093307	0.41264887186715615	0.44816510410749155	0.3772566728047857	0.4614693741007056	0.03994991425819489	0.14664062009468404	0.4102916136983225	0.6255217066840713	0.20416126768539866	0.7297382934107585	0.7644755509701291	0.8167252207838992	0.0	0.8464342475685843	0.07944938810147553	0.7817081379209146	0.7709450696042722	0.3841802303251553	0.0	0.7209881747776021	0.7615990959768687	0.6548402491313267	0.8002115387531349	0.7193794072510113	0.7052833400200592	0.651736431425729	0.5269949621695904	0.15260176585606366	0.4549921368130856	0.18139690271955194	0.5244092284139195	0.4425247616885704	0.4177274521354575	0.1961429092714048	0.42905102215078356	0.3003214667142443	0.4350057842808026	0.8159833642295947	0.05594761863460273	0.42780645642216286	0.38836734656161953	0.4523102561565854	0.8600990779235504
"G27(-/-)"	0.8207557317142992	0.7457590833222582	0.7350494211903105	0.7874083485735874	0.8065462300866749	0.3758367404497568	0.6734898272511528	0.3498274546978608	0.44846457144740914	0.43796871633867407	0.3614736955872648	0.034923255263536894	0.12316008446141156	0.3838999489655512	0.6840252019912074	0.0672973173911732	0.7598401284150302	0.7770578606544681	0.7506123831023563	0.022750639501182023	0.7640884337848324	0.0836547691610355	0.8269191088765815	0.7775186561929376	0.46205880161603946	0.3627703858115575	0.0435537872737492	0.776320819984166	0.6574862952869629	0.837937939934998	0.8034763740616372	0.6941651637351686	0.7454472716420374	0.47529589599484856	0.17233614072696007	0.43040848265709775	0.21358744859842163	0.47697828807763903	0.4224167923012924	0.4242740676831765	0.13000842450252012	0.4643006910481122	0.3774645064684792	0.46992378776935245	0.8146839398727441	0.0	0.4311256776847382	0.40807096044911195	0.4185749991299314	0.8192399072021437
"G28(-/-)"	0.799370087150105	0.7631623872617294	0.7836262358979579	0.8272681707927071	0.8880501159560089	0.31232479265143315	0.6979323535643271	0.43105178283880446	0.38160267282116866	0.3924598650849304	0.4823919049969868	0.09119869966250609	0.1204307112544006	0.24677749265947804	0.0	0.11955543439301865	0.01936470314556736	0.0	0.8316974472421612	0.0	0.7641946875114316	0.04640609986471293	0.8024777541318341	0.7444148622256366	0.48433671175613435	0.42490301180117307	0.6898870372208201	0.03793432794591849	0.43596957382640833	0.7421629972026209	0.739876103569419	0.06766052679313452	0.7474253360482888	0.6055356329832221	0.06543786273057424	0.37395282676671626	0.24771250424518712	0.8095486066781126	0.4939966637627386	0.37480736120089897	0.23101067077038998	0.39133309237600605	0.4117933179500622	0.4083584715791251	0.7817262374713982	0.06919726871531802	0.43088013066273184	0.39026324545545443	0.112363624876468	0.8045566311981691
"G29(-/-)"	0.7500980025106279	0.8290842320756006	0.7641556529470714	0.8262405207074	0.7334720520955123	0.45894539131248596	0.717398258294038	0.3668356495383521	0.44109271201250216	0.4465691577470809	0.4494334898590099	0.08239650244826674	0.11123798186846094	0.374949869339663	0.6384560322729871	0.13064637937860032	0.7783329613049693	0.8069762065962133	0.8282426780544253	0.05829337129450955	0.8064816681228484	0.0	0.7587688146655354	0.7028581522064036	0.42070369059105206	0.4146268554209319	0.6519525995993815	0.8375989097290987	0.07506475548591753	0.8586192188583774	0.7947246600078091	0.7539480928186677	0.6602617135044337	0.5411579076259774	0.1522482312793891	0.4293249576588709	0.2704079619262221	0.4783514753915674	0.4388389109494712	0.49029139253034915	0.20317996892789697	0.49548403127944873	0.3433070018054253	0.3645658292950556	0.8056132540795699	0.0	0.4074873244454148	0.4640414547074268	0.35880549485213414	0.839646129882369
