"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G11(-/-)"	0.838403095077597	0.5107247316508792	0.4654281074451827	0.10869839074294116	0.845034600474492	0.04063882865345317	0.0025822584353152782	0.593656860532227	0.4464751169161271	0.7649678466959673	0.006848216478393483	0.3919529003336646	0.26657546063256815	0.02202246000997288	0.3895722896451692	0.06314551474469013	0.8940792305647712	0.8612573586447919	0.8018059858183998	0.2536196273286171	0.03546649064415772	0.48628763563517435	0.6958421731218157	0.4240354022503309	0.7649061482949964	0.07420671197873793	0.8107812271439943	0.3339241387423561	0.041584077754826906	0.7662945555157473	0.8597026604621232	0.7517404618757759	0.41649545570330526	0.6096621707897248	0.5932475594792871	0.0014328108025465803	0.17472792948304117	0.7995787330544921	0.37658103447079466	0.42220578417787313	0.48250951828393374	0.9246293671290852	0.8978107229114255	0.4197809249619053	0.562896116990608	0.7642739748292837	0.38903860243031857	0.8069474305060248	0.5303136266630083	0.47027586744960215
"G12(-/-)"	0.8923841104411966	0.47279884589695775	0.46254883965163285	0.047462162380642214	0.9057538672603898	0.3926458443520017	0.06233622581956258	0.5061509771049968	0.554535422314989	0.8477749611441954	0.3861290885360437	0.0	0.2275466623578336	0.011905686725431597	0.598366909456818	0.0806586601378111	0.8648838220189289	0.8832212118361132	0.8738349949749904	0.21107409156180654	0.06244354786809158	0.3958006510376176	0.7611044010736137	0.49557663835846405	0.7670195959460172	0.0	0.7745673781640322	0.38829046500624675	0.09478398379216037	0.7782440554838075	0.8635338974410667	0.8058169308723302	0.41234995530522284	0.08776047265970631	0.6427463712314387	0.06930869777885637	0.11114113697971928	0.8216212918584622	0.3727464096648653	0.4202576792652807	0.40186281226693027	0.9086721903846864	0.8755849124061288	0.39332472401192126	0.5611957072591417	0.8519689925305594	0.38609952628808153	0.87747125784209	0.5857584685584085	0.3481607831270384
"G13(-/-)"	0.9000896152858197	0.4824800129128258	0.3442478780459517	0.10736987234949735	0.7998170915066756	0.12087281083761738	0.06039375795553468	0.6418103079148119	0.5707340880829711	0.697872387419374	0.2145371078265692	0.2997275755714492	0.0	0.14868122217038404	0.7055192833023355	0.06803754404040617	0.8441066494449244	0.7825654098024561	0.8979690851874944	0.20471658455253763	0.0746295820367692	0.3939036446009228	0.7586185463858264	0.4493386999041666	0.6518996188770253	0.06796869147537374	0.9393151697816174	0.4746632076003915	0.0	0.8188348558017393	0.8017568589099113	0.8560604059477456	0.3726535936739066	0.07617538278347714	0.6769553548732727	0.0	0.14587331806474346	0.8019928193136658	0.4040099474307587	0.32480060340536543	0.4363569644875463	0.806544337603491	0.8352898947362145	0.3934842002864071	0.575470883442395	0.7873751516640703	0.383751115609022	0.8906542249030603	0.5529238669520606	0.5228114162946584
"G14(-/-)"	0.8971071981102156	0.4787948724059041	0.42466347718256636	0.050128824632442386	0.8894770444781086	0.029611556432342628	0.0375029730156259	0.7540143616774424	0.4810662410389593	0.7939360118317016	0.2763786914063334	0.30843158521282005	0.29292950323524514	0.004748970426179634	0.6594126559279121	0.059999274265469166	0.8317755619233538	0.8614608755171023	0.9424049865164978	0.1968875395411344	0.07867180885652449	0.4511752702272071	0.7402983853247271	0.45216050373830585	0.7558097793098646	0.21138127677237736	0.8165994458580933	0.4526589231913807	0.0074411064506411904	0.8549159725025709	0.8338899270316821	0.8362034574827151	0.5279245929678608	0.33183235480010603	0.6966683507292367	0.0	0.17280605819760916	0.8477619094441768	0.37638563453996376	0.3791407475395252	0.3772316180139488	0.8248898927769462	0.8620719289140124	0.36399704048533615	0.6618156525729592	0.8584407004530619	0.36583750390099196	0.8241506130638225	0.5860939125333435	0.4966637786313857
"G15(-/-)"	0.8605549344002349	0.4121928231299784	0.42115158138810976	0.07107955206628368	0.8348472254194331	0.03844989752595365	0.06857328601001075	0.7374185774689637	0.5928942646110026	0.8151547484905711	0.15003977484297587	0.2927853299451714	0.26283132354250793	0.042261086922739326	0.0	0.035398738820878045	0.8657333613150047	0.941201426571911	0.8261508187916281	0.10735948534221562	5.169751279362355E-4	0.47237565875143495	0.8046127163870126	0.4468204145661644	0.6826245700492446	0.16637188295899333	0.9046424825514551	0.39648200362379943	0.010556260807264505	0.789623314381483	0.7657266801805854	0.7786790048502603	0.46401953595235423	0.34198271561172955	0.6509750552839332	0.0	0.17154672085415823	0.7850842339944012	0.7328317257521044	0.42734156718417327	0.4616032871493501	0.923873200242301	0.8055714955136202	0.3916679295412762	0.6394273262884125	0.878240561852631	0.4218159651393572	0.9114777016461026	0.539799052275505	0.45810895281274505
"G16(-/-)"	0.9250311586876399	0.4215749563497993	0.43707747650512	0.051108473827763914	0.896216674428145	0.0	0.09872454971545103	0.7290743582099352	0.5707168746307653	0.755569676267864	0.21327697370776885	0.8535772602762726	0.23784091509641597	0.07196169238582367	0.7019208576349049	0.0	0.852337045635011	0.8539258136178289	0.8786886630048614	0.21772837341578669	0.06319675215907321	0.8623300611196172	0.8687907291402712	0.3849084816982603	0.7491781449773565	0.10862612298213825	0.8736543965923593	0.3916516216869435	0.03413187335432668	0.653827903346478	0.9178185286006288	0.8302216191642746	0.46314579163090913	0.3250439558838322	0.6752749449797891	0.036029427377654466	0.19831045832024188	0.7305864510056033	0.43283815599682157	0.3838952405183853	0.403502342285086	0.9276605464866392	0.8374549272834482	0.44600627299113305	0.592445540615194	0.8693186393496954	0.3555076202023658	0.8957399998328599	0.5673185991196353	0.41796906677725476
"G17(-/-)"	0.7607045379933209	0.13163443488169657	0.421710711206179	0.06047737744429636	0.8652942134334719	0.1137436541482342	0.1064393161760531	0.6944106636360385	0.5389226507703271	0.7549298989461501	0.19075051768962614	0.13202781341974512	0.23530545188979948	0.018896258613646452	0.6359556514066259	0.7781717656067257	0.0	0.8961822603753077	0.9014331673951487	0.36604797469232836	0.0783607282585514	0.4315454206904243	0.7863612881532955	0.4595126690162717	0.7144280397837319	0.11098984774990757	0.8461359551103604	0.41140443728142323	0.07619764872050429	0.8302327482427115	0.842157420852528	0.7845061293245902	0.3579021821256292	0.35583743654699385	0.6192222732133624	0.05270681937930486	0.1293049426999456	0.8625367535580515	0.3976392773759102	0.41385920658693176	0.30847430761451905	0.8721523933883125	0.8561880923268924	0.4213660540562545	0.510533230649937	0.8774480289726718	0.2003634233484566	0.8436638472552452	0.5503692201962281	0.43071981685300326
"G18(-/-)"	0.8349661350973664	0.4359139461428774	0.46734093839930574	0.018750314857927716	0.8614205988885242	0.08280035522631507	0.0694056998460127	0.6677891166297513	0.5582272816138308	0.7565976619853779	0.26169877848653383	0.1886288022871986	0.7730743934356034	0.00856147223438394	0.6093479230352327	0.8886093692777666	0.8904030495354093	0.06586637224519154	0.795061637475407	0.430413881578714	0.039782497372736425	0.4938267602881287	0.008244828002280167	0.44299443558191326	0.7175604831205327	0.12851001112713556	0.8957654682226491	0.39529382057702966	0.05724926156140137	0.7276331970731865	0.7765207634470376	0.7663606085280676	0.0	0.3540684565296775	0.698471901175564	0.048803010409776484	0.188523389308777	0.7393900956979613	0.3533694462163601	0.4088316480860453	0.25337471667617895	0.8441768059152523	0.7722376627908376	0.3845443009893173	0.5901094977688949	0.8591666758535037	0.1814897185903439	0.9155499476936134	0.5031284107346551	0.4583940418712972
"G19(-/-)"	0.8301532151427428	0.5199677668067404	0.4587047849804876	0.0	0.9114248121225665	0.3234606481296905	0.8379540499645858	0.6519058718606686	0.4779705702897774	0.42058494086520265	0.3084542426389979	0.2735295486867016	0.04469661746745526	0.012459870282314297	0.6433447488818388	0.10557219598074706	0.9327126747128603	0.9314974491825376	0.021886347382391452	0.18962269115237337	0.88552762030926	0.4883108123101472	0.7918563859439633	0.06961006555002636	0.7660496293747372	0.05157453619720747	0.0	0.417451774102876	0.0	0.8057706506972041	0.8564215775306416	0.7802903361357428	0.3603194753311754	0.128362911455754	0.6522767767036994	0.023616671874689594	0.16818861220701975	0.8351459461922583	0.4035960894489054	0.0	0.26968423184986956	0.0746015851226464	0.8534653308280236	0.39098265044041125	0.6180643746337264	0.9588731587936236	0.2982877092265393	0.9097507279179469	0.5381928311027551	0.4255819139403122
"G20(-/-)"	0.8551724252107396	0.47202881064101315	0.44053992714078355	0.09289218347816973	0.8710143321718203	0.027555753263499065	0.01104057727766386	0.7575519439678902	0.516701742491188	0.8016381774156149	0.1717190527019902	0.3182194631364595	0.21932115929623525	0.0	0.6901694962792269	0.0	0.8801251717358746	0.8467588021945445	0.8208366609731742	0.0	0.10204346381266026	0.43698441593245446	0.682065952348271	0.4592949626587298	0.7925668540502839	0.11241230703214512	0.8653397306388321	0.5090261369943213	0.08161014897720421	0.8411432898146232	0.7474225258054937	0.7766927314862291	0.348351305865849	0.45953440623568426	0.7868682912634739	0.0017964302208439557	0.11374364922012999	0.8396646124144185	0.4552098459633076	0.4297628018138637	0.6827562167139857	0.8550402507637913	0.8538678963817851	0.3386062827416393	0.5553557072551047	0.8048977220959098	0.3508419925936876	0.8930085771990383	0.5962692438196137	0.4030889008271506
"G21(-/-)"	0.8577750770493252	0.36295705772880676	0.37971257157615773	0.12391143176300483	0.8257932259512523	0.03619754240793824	0.06397008397748234	0.6182269223780645	0.561559713767133	0.7763720207462902	0.2893768137602933	0.41722491265793604	0.2567865970016216	0.0026515294192665535	0.6656806616368008	0.019356572153481293	0.9237518833902002	0.94245423127448	0.8341824591561842	0.26451678226998965	0.0	0.45281867669117654	0.7095721887236227	0.06000680663836743	0.8348335639696061	0.10589966995311856	0.8065595324777229	0.46772551867094037	0.09834986398089189	0.8540666135955967	0.8819567828334594	0.7019081773507014	0.41597826033218704	0.4092466198287667	0.6665682594795376	0.0	0.1055835428645852	0.8079763759896071	0.35683911309090044	0.4125137119608	0.43346490368836954	0.8760559721829838	0.8741466427204705	0.4007158143589964	0.5683981091588335	0.8048719906104636	0.43444530807723464	0.8924579784814102	0.5500755632220784	0.46421207525201136
"G22(-/-)"	0.8933790159468477	0.48350054276006477	0.374318730955901	0.09166626822446397	0.7769711989194684	0.07452647189140373	0.034939486041639156	0.6608005607609131	0.4923259216999972	0.7201339243936439	0.19785028761518678	0.3025857330363255	0.3026774008923142	0.0842965443510483	0.6669214104767766	0.03132279455188438	0.9159362190402501	0.876470040414518	0.8318080615963249	0.1920170012368857	0.08047837945160599	0.030618551801677243	0.8262238461698294	0.4287245469055786	0.6786939871145388	0.1682963202714374	0.8635716211670982	0.377844675144821	0.011861069226044903	0.7938318288651166	0.9382677998901103	0.7794572503945805	0.4317134437583537	0.38287029501957687	0.7408831745630388	0.0	0.11251596201418682	0.8059128011680494	0.38256536148030196	0.39581503861709805	0.35883337033694257	0.8344125009512874	0.8342081804649903	0.35137408289387617	0.5370550161489477	0.7037854512342088	0.386877635027372	0.7351673808830006	0.4883516258021432	0.440010203456658
"G23(-/-)"	0.8348447470201563	0.5152514836443963	0.4319568016490829	0.15030620102587122	0.7949193262990012	0.051259733374789056	0.06993537400625233	0.670113495840302	0.5312019882232049	0.8437606254800089	0.2702852627979184	0.347897997259407	0.3133628904309325	0.04047674712571429	0.6135391822628479	0.031117915288091453	0.8886396901891299	0.8870812396706638	0.8201955466786641	0.2278334824319816	0.10053600101704431	0.46465389918116395	0.036360881900535595	0.4643021626847684	0.6885319638589218	0.1263420017455371	0.8567592864029338	0.39707525083332135	0.01178552268898259	0.8708730693382905	0.7387113815377442	0.8227227199505976	0.031353174483187786	0.3782168084675491	0.6708844469560675	0.0	0.09986600697760868	0.8312626597208612	0.3412109584417419	0.4277002300682301	0.39813817775670207	0.9555828790669348	0.8782290904075482	0.35984809034164256	0.5401256737636633	0.9058005278552014	0.35639820146794327	0.817853668116641	0.6263237481089792	0.4891224092202658
"G24(-/-)"	0.8133188861695885	0.45517914630952844	0.45630370149229305	0.05455433124664897	0.8941421192436171	0.0	0.04479153137427118	0.7400689321879774	0.443642432710185	0.7703046044882641	0.1788619682091914	0.31348662308859543	0.2004919316874571	0.0	0.6357725020061209	0.08621277536472557	0.7853164643380297	0.8069619556070405	0.8676516167209813	0.21081329946856603	0.14385100359786224	0.5193582707227926	0.6881550205439746	0.0	0.8525192687913157	0.05966518302053921	0.8868563801033248	0.4196798271388375	0.029240058405536912	0.7369296533213556	0.8739049294873634	0.790498417465455	0.4387456944871614	0.34918975321238843	0.7091408269375953	0.0	0.06606997632320545	0.8704426029577338	0.46408544498286525	0.452711384495698	0.4319127071798434	0.877223734511276	0.8568436029483549	0.4063402824785308	0.5942119064304634	0.7594390334885579	0.32565371126512294	0.8659995699679337	0.59347159685391	0.3994910042876673
"G25(-/-)"	0.8822353731273913	0.42378128527197556	0.45142976191925205	0.07696781461137564	0.8610671536535384	0.13137153551946315	0.08860755677917316	0.647918553251122	0.5581042102597591	0.7960025441052154	0.2536483461897832	0.4112861824098914	0.1993375213645927	0.047470518145599924	0.6842543063619013	0.05475733951528708	0.8149275437349002	0.7907883247681793	0.9243718325077103	0.16704147269025718	0.015682882734556133	0.44252194993495253	0.8331907209636153	0.4514895992728845	0.007193216330251012	0.1446587399673858	0.8023330633736255	0.43102483918002266	0.0	0.8418525084806111	0.9324906927574084	0.7729268803557459	0.4496349243148483	0.3308111557443867	0.67226491104299	0.0	0.21104137069160922	0.8263598080620211	0.4851106301248625	0.4456572226791571	0.4077466817410911	0.8158269463453461	0.8773695540596677	0.419465780374885	0.5924339111484364	0.8777830651002266	0.38211243952795887	0.8449442768428445	0.5524484533282116	0.40751627011539254
"G26(-/-)"	0.8881836818853415	0.4824150402665241	0.4960423769967412	0.06757957107168946	0.7822163276331934	0.0	0.015811554413516584	0.5984669212396542	0.46259094246571714	0.7804018929172142	0.1668292328461177	0.265413644101922	0.2540895662823659	0.0040646626992864475	0.6229943922109615	0.016111036860095563	0.8945893923686195	0.7971959326191145	0.8046838308487173	0.2653761106284632	0.12103295819164518	0.40960387628004846	0.796104712573649	0.4526379045025449	0.6994092116898444	0.0	0.8365932636181574	0.47211131048255955	0.125726428080981	0.8049914172506107	0.8811515823309869	0.7194680356047387	0.37233247619425197	0.09245982422066992	0.6819539793393489	0.0	0.18669081589403266	0.7693338532146851	0.3558018971803905	0.39010709591003645	0.33221560500404645	0.8869661157038286	0.9133939609034775	0.3690981535093801	0.511007217714136	0.76970238350146	0.35265319758801694	0.8744813765323305	0.5347490302528163	0.40812351951334747
"G27(-/-)"	0.885424987732404	0.5018703148394041	0.5037037100968361	0.05324918785292071	0.8265899752852974	0.09129145884791436	0.061853068256216	0.676861400105994	0.5339113554521705	0.7931631439402735	0.3155054188548731	0.45995937529110364	0.2581695326439749	0.07161025355984872	0.7150367646444886	0.016899350364653738	0.8783804753187543	0.8631485783688018	0.8772091896728854	0.21643118174054413	0.08455757889940158	0.40259111698145456	0.7992598659336682	0.0	0.7384973974232655	0.10640823493269917	0.0	0.3475194273745166	0.12449796336628322	0.8742782622837921	0.8073811474679677	0.7614801902577105	0.4694546692049446	0.254020359434729	0.7093489176975668	0.08658826736757876	0.2271779139574981	0.8180490830839252	0.5071385719137392	0.4113968889298806	0.3834559296061381	0.9348679263500805	0.8339657272736195	0.460055436531742	0.5136437907725176	0.7832950222652743	0.40496238921532923	0.8568854113570177	0.5576437800375084	0.4283742768669697
"G28(-/-)"	0.8431330683410261	0.5752150347986339	0.40730381506669133	0.0	0.8114226169304627	0.10878321863999225	0.029749407894996072	0.6817776692850839	0.5506254964899722	0.8136510268115025	0.2083586644979766	0.12567049726631183	0.3259209839170817	0.04929743217692327	0.5810983339147222	0.6929738896234432	0.7819358752531809	0.8676256878082785	0.8626088427534321	0.4680947955708684	0.12856290633136544	0.48387437102976627	0.0	0.5398709628709205	0.711776939653577	0.4225134263326017	0.8123725628167194	0.01654923773630881	0.8669600001781875	0.7580990626349451	0.03196406198607748	0.025709256066612292	0.18409853507476617	0.4256376695955944	0.6230002729422283	0.789722819485475	0.19841640660987464	0.8781209064378855	0.3825981619806178	0.3436254441408757	0.25656774375885516	0.8193429715403182	0.8353240727489718	0.6998836781482549	0.4651737872057397	0.8462435932647294	0.17252008058279042	0.8655814481008731	0.5486132031956168	0.8123015643371443
"G29(-/-)"	0.8653112297079683	0.5152651064337929	0.4764104240035103	0.1060725873314917	0.8443911882643258	0.053716590299613794	0.11044197776973697	0.6423732180434567	0.5109195021704325	0.7607468640027223	0.4894548568478018	0.36338846707776035	0.3505017052361628	0.0	0.6370488385386369	0.06763953859521478	0.8198110411901066	0.8245287567315485	0.8436384707914034	0.4025689414920358	0.1299625657547974	0.4768055105169554	0.77366604309534	0.42541646011464657	0.7275267198657543	0.09037032351889805	0.8230954589885054	0.48349091343574097	0.0	0.8367276697018379	0.8736026806051672	0.81959240333304	0.3781880214500718	0.32708313777917714	0.663067514632316	0.0	0.08570031300775272	0.847819021134093	0.7793661378232651	0.40168094470837973	0.1619004773465232	0.7557209989883199	0.7459630740561979	0.3722209715387296	0.6223860440279313	0.8471494559029957	0.3706438114490397	0.8914226406115859	0.557816711590387	0.44984349167122595
