"Time"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
100.0	0.2043879458525742	0.41056225868044377	0.44812928063709023	0.8221346095250947	0.04296261812830366	0.8488672255748974	0.4360740135033631	0.4159182440618148	0.46877819364207624	0.07470676591489432	0.8463787807213607	0.22177260843927313	0.8164912092739763	0.4131311948934145	0.5095997664366886	0.34522268952452057	0.6832605955540321	0.3906531022904947	0.45809234219176165	0.42353537214915127	0.4875533307819449	0.4019065385105215	0.7092591851432918	0.5729812495808385	0.1804086339325606	0.558086050174614	0.7400275961410386	0.4258450659863773	0.7676235087933332	0.5808155216080353	0.8011892403753011	0.43425752567017484	0.034740288388236666	0.3749804600902024	0.5185489742147025	0.17127540330273142	0.10433853341752446	0.49402246748257367	0.8451205978894132	0.8347600887257133	0.38663011007204323	0.2588522532004315	0.19869894957011974	0.17507477656972759	0.18285676836270287	0.851818757323726	0.7966810243414788	0.5021861587183257	0.14340932217944616	0.7495129685994483
110.0	0.2923123266711584	0.4309496606004588	0.4733002942066302	0.7359223061786002	0.05922886316959722	0.8593352449676555	0.3484507665167743	0.43693729719116187	0.3834871475590166	0.07768738577602051	0.8579598685108701	0.18444765057696857	0.9413364400098787	0.4799369034612876	0.5133524765835222	0.3998911234600039	0.7390717042846897	0.45087146096264374	0.3695021892671889	0.45963524613557194	0.4479432872601511	0.35874042316729593	0.6811065800197249	0.46939778802429954	0.1638138439734037	0.5244018619734907	0.6788756137516962	0.3906495642695311	0.84383660394646	0.5526101393604858	0.754671194481918	0.42603750118161304	0.03844008676631153	0.3693852444974014	0.4802709752243947	0.11504622859574493	0.11194085371975826	0.4792524350517849	0.853750649472903	0.7717401025088458	0.37702234893770686	0.2920269158253355	0.22092709136520886	0.16221229761426997	0.24041452930422716	0.8632202509998882	0.8160493204219306	0.38578307353434743	0.2135869615178808	0.7468324463726387
120.0	0.3169805164774544	0.3517938409002326	0.4941664328016449	0.8315020670162431	0.10223130486989836	0.8789051850670335	0.35237778767062106	0.33275097467243925	0.5286729980566377	0.07704952259934195	0.9246381309987354	0.13944348975493684	0.8066977010774595	0.5075664681934269	0.4931122145887871	0.38950880466031534	0.8363202492907119	0.4870543297266831	0.5053696966431455	0.5062592746393197	0.45772226134350336	0.4212570279101821	0.7129648121244319	0.495091772259891	0.17237666101494176	0.5336020232046916	0.7936087491242024	0.5037162720900916	0.900137145525761	0.5400733016167346	0.7243203646347492	0.44957393850090516	0.0	0.402059004559008	0.5250330209036335	0.16451177724887472	0.05482343031534649	0.4710434678737225	0.8607588824554655	0.7875721078690835	0.3840600138030238	0.21521023318548715	0.22626996806906005	0.11757335104805572	0.2491842470184908	0.7528943847967935	0.8711099038955937	0.37377411103412667	0.15730496324108525	0.854657095546021
130.0	0.24807172935813768	0.40742753796992387	0.46529720488181	0.8638940289737681	0.0545431971162342	0.8296136348076294	0.3630813804812185	0.40703283071376073	0.4686465532315711	0.1639331912756227	0.8583606538200557	0.22165031326920173	0.7412515016797652	0.43522912067528313	0.37892602383106494	0.4066326626269589	0.851637393836605	0.4671802178769739	0.4534471241915099	0.42679051288310366	0.47432824721712114	0.38364769149620903	0.6941987522992633	0.49516785786384265	0.16069530762151493	0.49475372584361454	0.6421343583658924	0.46658604118048286	0.7516721908570416	0.5714106666666251	0.7216293867775434	0.4145405825171366	0.060902698106085236	0.4507223769854866	0.5216124727445487	0.19569851922173143	0.10062008322978513	0.41411104219222106	0.8153149097709811	0.8022008073532256	0.311782583727386	0.2092904588975848	0.1830415253014551	0.2059497963550173	0.23634586413705178	0.8249191753655938	0.8945981973674942	0.44423800392876656	0.15197384329409946	0.7475448160716686
140.0	0.2804636098072185	0.43342824027208926	0.4625162204026148	0.770953435715244	0.06465713439495416	0.879301264950289	0.4469721387183654	0.430069768671531	0.4605040364997235	0.004945631538752063	0.8286912456705118	0.2038165916476118	0.794413389192775	0.5111483540910827	0.3988671369118326	0.4264074308322629	0.7853295757466707	0.4097040543421359	0.5101706776861114	0.4195032131603691	0.5503672625411177	0.3985094404781253	0.6965848962926205	0.5736908010811144	0.1365530735747176	0.5230727246701086	0.7240450420524311	0.3288297643295897	0.8029726864582332	0.5969672055041055	0.7110698024568133	0.4433093206385218	0.05650017816002216	0.4390456199089425	0.49143616639441223	0.1498943538542708	0.12665515897384547	0.5264436516134163	0.7884965887588907	0.7591584975650528	0.33919709773599305	0.25669665501728767	0.21704797547538796	0.24654116256675981	0.24964295529175218	0.836838297673288	0.851607888290113	0.3911935495341698	0.16673548017668935	0.807208033448838
150.0	0.24603613888514914	0.4649560276548767	0.4380978625322666	0.8381548492987128	0.06389858282183467	0.9122361244265708	0.29095701425267734	0.35960997948052725	0.4815440422978828	0.07154030903160107	0.8139567221382179	0.19503322185285635	0.7814239864015793	0.42600328743712157	0.4326623212827481	0.4419229569316849	0.8514873267627748	0.391745924171913	0.4276448075839622	0.33437336390275796	0.5351531881604198	0.3891009908662165	0.6999912769615076	0.5788599627647018	0.14098554203337463	0.5397197729160147	0.7144278929134573	0.4189983066640439	0.8131709566373475	0.5308309891555814	0.7816876067457782	0.5011801850272087	0.04102523025146111	0.4599566048791066	0.42619514939980613	0.12017983170163928	0.016287992999450482	0.4692143261156204	0.8930813878234602	0.7311124264343363	0.4600830350816643	0.23020193056684704	0.23450173924349693	0.2014907262415648	0.2940655663628564	0.8096421637847511	0.8048390506054725	0.48441419543021735	0.1821714446838205	0.8678634363984365
160.0	0.3052599346866764	0.34471764516863473	0.39075007533722095	0.9080974914511156	0.0	0.8343049753896487	0.323727980352612	0.35220283899082755	0.5516075379673134	0.1336703668510672	0.9158913651369486	0.1987069696946508	0.8512975029309671	0.4722266942462499	0.4716821555269484	0.4250190243045361	0.7957882511928038	0.3591546858927244	0.5188119774432899	0.4922042270380838	0.4963268465210921	0.4257528881064551	0.8630332749244484	0.5649252290361118	0.12385827302771583	0.5141052056576574	0.6881879689829462	0.36078435676879234	0.8617736472421784	0.5403195206706249	0.7424458215477705	0.4408940182280933	0.05806063481292754	0.40637874201915913	0.5161811806312571	0.1250567632129141	0.06518848388255483	0.4849293709523716	0.8402996231111555	0.8089800976610714	0.3662134888642381	0.3428690261174031	0.22324895666344174	0.2394186318331428	0.23333971532665193	0.8814043378058417	0.8421029169502019	0.42305521329603246	0.2094392700375545	0.8934015058566949
170.0	0.23606348826036466	0.395758111215896	0.4456423300813838	0.8978717935397124	0.0435532249682761	0.8247401427833596	0.3313790451256537	0.43239814774953134	0.4521082357655434	0.044592484156007514	0.8911521306411888	0.12392525925343453	0.8098443954683644	0.5376232819938267	0.4739517041995005	0.4750842465783272	0.7401357753825161	0.40986337063425665	0.4029859212709411	0.4537558114362373	0.5250829415000188	0.33927511601064275	0.74766186426392	0.5906923701430921	0.11746171420692884	0.5636406270187084	0.7146185402911709	0.3961654281450035	0.8240375786778404	0.588124060553346	0.8219896752165038	0.45861482786523416	0.050395336911162776	0.4273366589901357	0.5984568416826217	0.10464479218872627	0.09198924984069287	0.46172317501686355	0.7898135199494186	0.8336899144099407	0.3750843134777863	0.2906129850032011	0.30720827675523343	0.2166880968821221	0.25126867393208346	0.8091933385146962	0.7904585941637534	0.4930798750995648	0.20772257165963215	0.9325724876040141
180.0	0.277736295828915	0.46252225777475964	0.48389521559268467	0.8753180166177733	0.012504465440255576	0.8386643965268482	0.3678120634920232	0.4046854845878125	0.5451287491970681	0.04562957233280476	0.8731045999240025	0.2093812878617064	0.8765601916256105	0.5547054368636429	0.4691135314935301	0.391488869927205	0.8002390903030298	0.41924618504772104	0.515892238165789	0.49124572305131325	0.5205175539237535	0.33777257410783507	0.8087070520294373	0.5165666307592098	0.18077548687635486	0.5390822724231372	0.7043231216918681	0.4652256224270466	0.8132292579950979	0.5464872129615096	0.723008721993306	0.42540037046182483	0.0727308577061171	0.3877959584622365	0.5235075053240827	0.1566398525920113	0.09328975826015348	0.5039262071647286	0.8393473632983595	0.8381809191115406	0.3952089379818514	0.2615050320679999	0.2423604544852659	0.21465897682815815	0.17555599817364217	0.8816428918895481	0.8506846082145412	0.4766448164911582	0.14223238131724747	0.8719706516233636
190.0	0.2730383592486175	0.3703452841564677	0.42306728722732523	0.8643944773856616	0.054383685127510524	0.9037103314228665	0.31202995795523714	0.4241447394616573	0.49290118963519475	0.0652941759770788	0.7976703226006377	0.20694194961967494	0.7610695608427509	0.5616249160478933	0.5156486718253855	0.3833995176663796	0.8499628990823872	0.3716209059761545	0.47478068699909187	0.5002824741133961	0.3923729725063417	0.35869072314928996	0.7142428543493217	0.5875781216283523	0.18519633634065502	0.5305769642615532	0.664127262323731	0.425769474959425	0.8424414030697632	0.5492925032728302	0.6994225238684173	0.43164886207111963	0.09547865633691492	0.43265408030173697	0.523138572500354	0.062225718634048854	0.004259705391425468	0.5188568440642449	0.8237972722998606	0.7594378872128155	0.397572324291795	0.32439916848000194	0.22719049003012948	0.17729780147065144	0.21654082417388165	0.814682778856021	0.835949053690582	0.4424315642842324	0.18300250407589908	0.8961494161407602
200.0	0.288225702502469	0.4054904016722952	0.4280102015054148	0.8957340992405685	0.09246437102033912	0.8484653659961201	0.273906800178227	0.36499161911303957	0.5285749024681566	0.0658892735399448	0.8837879831511163	0.08344863530772911	0.9112505288734146	0.41038020704301115	0.47694486791060875	0.3687622387623689	0.7996611803857102	0.47009580523808614	0.47532543124986165	0.42310354393666366	0.5465729824977296	0.34341444033444535	0.7893445221742141	0.47008930388326653	0.15076293624255993	0.5362606181866351	0.7352550180010399	0.4955249168510982	0.7621823183225244	0.4989268965865913	0.7143193770830923	0.46429338375338636	0.01563085279428335	0.4139933951266978	0.4823130732890075	0.10573193903911315	0.06985644653345235	0.4109351457764219	0.8491957678572929	0.8280923927009765	0.39928560743494557	0.28702059951354064	0.25272351928525877	0.2101810379003399	0.2942992848469562	0.8443416761210524	0.8753222568079164	0.41962180755411954	0.21245634304720554	0.8524949086218149

0.0	0.5478736054114044	0.19894790836153364	0.37158113534680093	0.7086498968642286	0.5135165124092922	0.050065831828976	0.06772996677372355	0.21291647282507892	0.7360348169709726	0.3769576374018522	0.7562260048647729	0.4670708217420311	0.8545423730145079	0.7643853530421875	0.13847421457699258	0.3829633815809424	0.10229439295601332	0.5850700344711087	0.5086862167332706	0.08244847860896963	0.5643247862935983	0.27799515347897774	0.8380839504997833	0.3748464759292661	0.40589914855813336	0.783450329418823	0.6128892880271714	0.610330886616196	0.2140025579047179	0.06183849870020078	0.26053494110529013	0.26910799639960514	0.16197960159406194	0.23324138250651255	0.43780497025745213	0.05101375587010199	0.4313304240557075	0.10927128705550733	0.7730596619534685	0.20981606637342237	0.36206626884443954	0.03670396626735973	0.10391520230051744	0.7309949812780097	0.025016523221320034	0.475247305231003	0.5573687778260225	0.5681055659112575	0.0032486138196582415	0.5021090549507152
10.0	0.48195248544347	0.2159160344662599	0.4073267478873006	0.7978700278909224	0.38710355213780046	0.35532586898218826	0.15381429169520203	0.19857079320698529	0.6854647933726293	0.3027203562142724	0.8790337910651144	0.4153150805889647	0.8557363806371104	0.7295268524948769	0.19636671588446844	0.5453207826896239	0.1592950944883236	0.5096952944777537	0.6361810218705882	0.19172079215930576	0.5810577652493478	0.3308921488916801	0.6437564250972363	0.3672134580169987	0.35392030183010853	0.7676361299305736	0.6211371533679862	0.5044344017912546	0.4140638260897485	0.20978892028252005	0.47952900071118826	0.41394261317334796	0.20623787869210813	0.2960897748362545	0.4293113213635803	0.08427960274819848	0.3195547792996668	0.3041732043996613	0.7007710077853935	0.35664824361555636	0.3650047785716188	0.0642627708016673	0.17012112866285828	0.6870230441385493	0.07454449398563127	0.5372436579424654	0.6203864281954945	0.5294365676798272	0.11557606023997802	0.6322413017613366
20.0	0.47697203545345607	0.2252144039896263	0.3556524501992826	0.7581468801760973	0.31203202844110284	0.43150148907094543	0.13268460137760682	0.2403045959635489	0.7172103645475661	0.20407878907915716	0.8167596232157096	0.38565400473695244	0.8490357408240297	0.5894481486932808	0.23612260811508648	0.37970639532158124	0.40051816253081235	0.44668928584420126	0.5361777592217205	0.24173839542031192	0.6088189152088167	0.34536448251835355	0.6204311353361924	0.4377691235146852	0.3554802850265754	0.6705140090361768	0.6806039403301153	0.5792907175074454	0.3750554401674572	0.2529190753689036	0.5020590829510043	0.5247610269301082	0.1312764832367659	0.39023322310429337	0.45197740959491806	0.15496986014799496	0.24462549246940665	0.3181149531493973	0.8039126585662144	0.5202252353724185	0.3286854878840021	0.1092013075649065	0.27106972410611435	0.632557559364003	0.18262706755571237	0.6161169800160345	0.6141493023281579	0.5397772082892457	0.09333288999731346	0.6508961067000738
30.0	0.3585045699170084	0.2695731914626601	0.3949272225735417	0.7726820390611249	0.2845845785528133	0.5710679814034356	0.23789773843121423	0.18698871669395328	0.6757451451156422	0.1470870384779401	0.806421078655878	0.24508746096477887	0.88111550574981	0.5010541864867512	0.43092986233759095	0.3936904099851138	0.33322495391756274	0.43458269516897	0.6355861435838213	0.3107428206019404	0.6211537659447114	0.33274627408511526	0.5474258497626484	0.44654337157641455	0.3422537047267654	0.6739601187022569	0.6911576024184836	0.49301767428541027	0.5111446841507661	0.376375297015266	0.5181085635112204	0.3906280850598586	0.14190074758410723	0.2185406399723765	0.4527393646892489	0.0934343758760868	0.1483954224750896	0.41219607253578966	0.8182742891535338	0.5523736462769417	0.37902208820253924	0.11806390908706724	0.28436243612120515	0.5211866697681684	0.16569855084458684	0.6611976299493065	0.6764191227571528	0.5241674070675282	0.16411139472985117	0.6952642885909457
40.0	0.3572479360930551	0.32224468120704713	0.3698239378493031	0.7833626571452565	0.23654056651652985	0.6693709480938443	0.2911253132604085	0.25494084645617704	0.6923093173065235	0.2382410300915245	0.8346177592374581	0.3134434257232127	0.8819849473362292	0.48006271328321753	0.40985477836967765	0.3519432380905645	0.5185092475780408	0.4261224204617034	0.5572263776601932	0.3421370068659741	0.6331621060378189	0.32092272796123883	0.49452431702318966	0.46715287878828066	0.30975311478375245	0.6509292401123749	0.5881687311302505	0.4290390739885734	0.6007554045632919	0.31642936694289264	0.5934510734929103	0.48013396913824297	0.10950053987482462	0.39073318896118686	0.4224388758071723	0.04901579310621437	0.06693555588866493	0.4861380044776366	0.8121026343656199	0.5991871483937975	0.36734793789260856	0.0751186214182243	0.2740674483251431	0.548957079840825	0.23046866394251028	0.6935973396622785	0.8077287839976423	0.444863498114901	0.22268629539330348	0.8095695714758329
50.0	0.39464951402352677	0.35344031340783194	0.3761945588417318	0.823503001365053	0.10132817350505458	0.752600648767639	0.17378891166287141	0.24762653236660212	0.6482774855309579	0.12114970385649201	0.8825374601068464	0.25347707217579823	0.8270926854442042	0.45006072914233713	0.4230885273031889	0.36486014154657587	0.5499392148357228	0.398638161968547	0.5283210629521662	0.376742050366814	0.6741824026468362	0.2973248217816974	0.6143415479156096	0.40777042222303855	0.31472201384415865	0.5889572661566498	0.6534767777112427	0.4809312565808333	0.6119681153533825	0.34640078851213457	0.5944311805324923	0.4240000817536667	0.09456990193095421	0.35470641239945877	0.52725595965658	0.11295159931477661	0.10395854671987355	0.4315254984969525	0.8612117196151889	0.6367449388890168	0.3729285010308296	0.14033517687203534	0.30513226063287463	0.41671832265755565	0.14574745607521822	0.6920723643686458	0.7594681716681955	0.41420639355398314	0.1270949099456377	0.8131915407953118
60.0	0.3286166231107781	0.4391787898285452	0.38132741072975584	0.8343735664501265	0.0850780026063287	0.7536983659443534	0.3026011858837725	0.32417935929160463	0.5914766941601667	0.12090627252753824	0.8685363356475093	0.21421074452606556	0.8524713640393973	0.4481815076080168	0.4391683375517222	0.4305225556737884	0.561505284664221	0.3841685970834607	0.4434213903273683	0.38531631461834587	0.5838673739600089	0.3738681980054086	0.4790994618497552	0.4445475093117409	0.27182402869781097	0.5680901384814658	0.7080759663105306	0.5406170334713458	0.6654911817320736	0.476779002777133	0.5770627767072967	0.5090104320359936	0.17677008816701878	0.37831615068691266	0.4297814556186447	0.12250767073206992	0.18013944082777775	0.47092707276847273	0.8346703922621943	0.7631978112890057	0.3410114134238366	0.15512236873940624	0.20671251917521358	0.4567242609008084	0.2647296211771742	0.7655084481641704	0.7363580703297251	0.3847709431933091	0.19433285404021058	0.790127407054061
70.0	0.3533408965016432	0.41614650693861055	0.3903813549766366	0.8542616440445864	0.06818690836274365	0.8392123056126772	0.23449062255161743	0.29432287773597865	0.6069605881344783	0.10395599801545748	0.8799053850035555	0.2526110866966281	0.8151889470362634	0.45031295115261105	0.42191216271235177	0.390462564497392	0.7142344804565459	0.4438282493985501	0.4943129539390731	0.44120344202306805	0.6033117165652518	0.35037655992287975	0.655940293578976	0.4868384972412265	0.22083161041402272	0.6182817051536306	0.6399300931961289	0.4006650672607525	0.6316481754020677	0.47761366993761317	0.5484038220712171	0.4865272355693981	0.15643051869201946	0.39500142706876645	0.533400361890244	0.08582580611873906	0.10136954654701695	0.5409886277766728	0.8166166868147541	0.742142923025324	0.4110001887353928	0.19639214807514177	0.24923546531301624	0.4059909159788219	0.21334621550829405	0.7694545189214052	0.8047737250251004	0.471792581950217	0.24341594977409983	0.8611583728166321
80.0	0.3004898423992919	0.44198155920693016	0.45509137196986993	0.8636347346476679	0.06064698174020214	0.7009659675578034	0.3436559499307648	0.29004295698169136	0.521871707739043	0.0832630766844191	0.9175818211169997	0.1679744652816543	0.8971429873786809	0.4475958688608538	0.4123105547725902	0.4137713795318149	0.646723476611764	0.4108080866591385	0.5733728751133284	0.3934949690596897	0.5454686218414323	0.37609518264410435	0.6275766989309204	0.4729695187136512	0.25695168201218527	0.5948174929227791	0.6581134900675071	0.5073981795485422	0.7503801293541	0.5224795563012554	0.6545016709574354	0.4700320613748483	0.05387912870867633	0.3639818378145154	0.4818554114909042	0.0779131114807578	0.15752526502012984	0.38838258498527084	0.7759335707825789	0.7239430518327796	0.35971890704112675	0.22358010583080087	0.20060680515881485	0.3591505327972777	0.2878677942316729	0.8478887657806287	0.856931091528642	0.40300684070947	0.2700584873079281	0.815475809821476
