"strain"	"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"
"G10(-/-)"	0.6258203727704751	0.49137047411931073	0.1662638835686376	0.2870937459328224	0.3962258801390786	0.42022112409092865	0.5701715579104945	0.12591065761379086	0.11544092271483798	0.015608249559233916	0.22187390569652787	0.22860116923181567	0.8371192155426344	0.0	0.18280676340229723	0.5249740200576266	0.44480431537859194	0.02375738196599631	0.4983605274052888	0.5827874897226717	0.07720379682284594	0.013010052053675485	0.3845016664212971	0.34668578695170194	0.8265216549148898	0.5223042282020259	0.20716259829133957	0.5791254873885421	0.04501965078771699	0.3414236885530015	0.7571260727149305	0.5428535730903984	0.9171340060476512	0.27501619802566973	0.8016143638477802	0.6683015655614138	0.6128460122513256	0.7960183376838329	0.1891085734803012	0.2700087613587592	0.8528082774752075	0.8653056395601072	0.49353678571939774	0.8398190086549677	0.632561000034197	0.4247119868024611	0.4233462276405322	0.8313122260352692	0.7652972022983369	0.7291530055207622
"G11(-/-)"	0.5878353603416364	0.4280420694479878	0.2029552772477413	0.28579053615819694	0.4796888534034931	0.45099797793413576	0.5909625062470636	0.06543975437497886	0.02294268729746241	0.0	0.0	0.23743184732292213	0.8444961466844049	0.28910315202567666	0.18392350741748423	0.49352771784846194	0.3850844514872426	0.023818244563104538	0.5535063266822733	0.6712153714657197	0.30765273774899093	0.0	0.42607098584811404	0.2235571585705591	0.8322153962879676	0.4054841150058132	0.22105098391481667	0.551266996490016	0.014568572398447988	0.27548031389957206	0.7773849508708675	0.5323215206067692	0.8547536353873197	0.5359989816865772	0.7973326917664783	0.6812483745384664	0.6259804901444479	0.7068555915315371	0.0	0.10849615961916788	0.8063141384174893	0.8769453771024724	0.4329993658428801	0.7855745046886067	0.7495355249484645	0.449572296291891	0.35350993138957343	0.5074915173101581	0.6842096395047099	0.7892064610182871
"G12(-/-)"	0.7036835240688292	0.39169945950698837	0.27449643825595793	0.2372042660590218	0.45601391165686833	0.5170857471850036	0.5482215926733239	0.05087713528042133	0.09637668448279069	0.04094786778996882	0.3394122487203431	0.054417875322248226	0.8526177373292048	0.3783385896030821	0.13985485518249102	0.5155369176895958	0.7023641041744252	0.0	0.48154378047136687	0.34263308017581545	0.18433998542580665	0.021207381915463612	0.4667353153373789	0.2732822906841637	0.7147473604970281	0.45522891439321733	0.24232372168902744	0.605606559887716	0.06519262645962776	0.29023647291100974	0.7642939757634502	0.5592169717839215	0.8210837793832374	0.5168341772259502	0.8718593481263529	0.6233112595469755	0.6253796687836684	0.7246701600057865	0.0	0.2819634248712411	0.8822331774680929	0.8970091761816693	0.4567550314244365	0.9012300361651449	0.6831100454795848	0.4807436041053308	0.4672191362860628	0.6370474654947421	0.7535572722365523	0.7680517494062372
"G13(-/-)"	0.37959694912556685	0.338014237063068	0.8155040356208347	0.06914893917058483	0.739337160312052	0.14850160011609403	0.8620038562741003	0.0	0.037098432450222645	0.12409779427805384	0.3608507754531755	0.15899761077138466	0.009431648072204216	0.29491430824634224	0.10074698260574806	0.5230963925226279	0.4599846978741674	0.04984793702277271	0.5037607508868851	0.6378356693068707	0.14174702788039673	0.06820513188950053	0.37074598038646417	0.23643975350439003	0.7832575932324758	0.3811130129055818	0.29237960169715643	0.5285233175006373	0.0	0.32489025211661565	0.7856868778766103	0.33447258933931845	0.8447405825371824	0.3014628024536334	0.9078032974816032	0.6385449965539164	0.5374007712894251	0.8503622827604009	0.2034089808926953	0.3739623260730791	0.8370789341604712	0.8702634279187602	0.51671132052031	0.9145944340436614	0.7199111697823259	0.429312330553899	0.4038736252479252	0.6262420021689387	0.7801071850701755	0.7889625596736805
"G14(-/-)"	0.5957775716677816	0.4143995618924628	0.16169045933633103	0.3372568349616645	0.4543201206651921	0.48809583090372416	0.5604785231824496	0.04612356720617362	0.009566660359672909	0.15913349574722885	0.28511536163290574	0.2888312581465849	0.8318076944774087	0.0	0.18296442486327402	0.5861765686629107	0.3860231450867819	0.0024898215716934982	0.5550533449182607	0.5686775594061342	0.1266144623467103	0.00196356250996687	0.42775530527887157	0.18906113072355707	0.8491293107858116	0.377721737522941	0.25815308425781025	0.5924950964257606	0.0	0.32554817150227544	0.7648995299813132	0.3292855516201743	0.8347198504001812	0.4055787881055309	0.9034011448676212	0.7178533404043757	0.5621303220717255	0.7721609166585787	0.055981409266448894	0.31384877026568264	0.755239846740846	0.8214579177294766	0.5336498531820691	0.8669660511850177	0.7310730103343126	0.4428148082128888	0.47823398564051145	0.629734128285718	0.7713057124772326	0.7328643554039916
"G15(-/-)"	0.6535868113707367	0.31493687676277404	0.05808071820712004	0.8414493629497942	0.4348620880381781	0.8251095353466321	0.2531818478437551	0.0	0.0037704370183504967	0.02054652525124254	0.3139521344195133	0.3323361067575038	0.8463941315527488	0.11049916308758236	0.06904043246831279	0.6792588110755013	0.14171934290665533	0.05027109045714364	0.8735583584435224	0.48071754364216396	0.2434346275030863	0.040219551829877576	0.09625110735610709	0.15892076086127938	0.9194559212081487	0.3913231917422213	0.031069229564009065	0.7979633620130236	0.013686110026291005	0.6223413082186037	0.814626034299594	0.4499610917530193	0.8773751356487861	0.6171845743137256	0.864121305172464	0.7290147738552466	0.9250420733864413	0.6622499849506571	0.08580977642919627	0.35891536057483714	0.8009264518769363	0.8884595843665898	0.29686898855237726	0.8931866522783766	0.7210291569342715	0.44293261946022144	0.30646808253111785	0.8212739916028295	0.8987462904011836	0.7804780626819001
"G16(-/-)"	0.6228759471609525	0.42100714151185487	0.04749198344224495	0.2850906432254993	0.40368897376179874	0.4638058464949783	0.5986852508207747	0.011008752296519788	0.08560586355893296	0.004942203958094355	0.34850320172794513	0.26801707174786044	0.9036371821539442	0.35342501480032024	0.15737861377349135	0.0948845650724264	0.45675133924315836	0.0	0.5021613001729607	0.5803598373826517	0.15639047134287068	0.03982402159255385	0.4762453080991446	0.24737780967284856	0.721293641105432	0.41709054146701874	0.4934763491658719	0.6193371662485937	0.019202877985674664	0.22940877650557104	0.4042168021309826	0.5523431517439367	0.8174341692986266	0.2383883719119428	0.8054793530853206	0.4309395628223192	0.5970850443202886	0.6221670239001696	0.0694295948729609	0.22586466533702637	0.8658220426857691	0.829684167720123	0.5901265714659737	0.7722927935658044	0.7095666944266193	0.5916093313069578	0.5433379522415945	0.7087998575779849	0.7314862146206383	0.7868978201092993
"G17(-/-)"	0.6381171209835172	0.37087992324202407	0.09915099874099123	0.2637722009882885	0.4286883120549766	0.5194950233039844	0.5989158539385209	0.023416641314923367	0.0	0.14247761172196335	0.13888823133438538	0.2691172242900955	0.8254677325472224	0.28062063667294523	0.1471909242414202	0.516947213965352	0.0012668456543978596	0.07517734380439194	0.5573138157374897	0.5087884626080219	0.2474453633914289	0.10721941670421153	0.48586931783396603	0.16532175167740729	0.8841117971479338	0.42970191471571156	0.22940730375480042	0.5008825640478086	0.0	0.3749568288432983	0.7031030231169113	0.49859216129410144	0.8391698199023825	0.5889388123832953	0.8544854985280744	0.6513272831849304	0.7027000416652053	0.7493742477809073	0.0648013153377668	0.2905211839950477	0.8042871912723265	0.8155118410852158	0.49097468548557044	0.9321599402999505	0.7727664265487176	0.44219436622687275	0.35190856347131383	0.6159267326729402	0.6868449042920531	0.7368846998869347
"G18(-/-)"	0.6604767111842734	0.3828748513137719	0.1021453187034176	0.2299041484284823	0.44523413410436957	0.491785537910294	0.5560654596224075	0.06105556267611476	0.010180161544548661	0.05521450200060152	0.2870727856747251	0.22926649969372762	0.902798601205823	0.3012583352938924	0.12589670746416134	0.5560913403160593	0.48835387063439	0.018066525621777907	0.5146697840919545	0.5973414878829169	0.05253934210400833	0.026777479766125222	0.41935205610132775	0.16582491306404187	0.8247856668337546	0.5648525061132478	0.24475700159130181	0.6270088068367734	0.0	0.3593449531818698	0.7427292050505495	0.5037518131242317	0.7904677168572012	0.28521581000812385	0.8691827991852271	0.6391784252507068	0.641236863408103	0.7427217357027533	0.08122231907228566	0.3349165736196845	0.8878324782725749	0.870560091916231	0.5168833572209768	0.8504459496671434	0.6415678106158592	0.4656264470700551	0.3450152001687111	0.6215438416500844	0.7433674719314309	0.689701176708226
"G19(-/-)"	0.6738108364501765	0.3362857164595973	0.14886677282263028	0.28545137142613275	0.42899834919501484	0.4950953487436427	0.5413465427102153	0.05407429657484276	0.21092444718193892	0.8085847093475325	0.28988319959028	0.21267566849407502	0.8713708720233371	0.11129310685271207	0.2268526170252133	0.26622720214930023	0.5062854951135133	0.30453783406384466	0.0	0.5129207101152345	0.15706666006631873	0.09814430389724109	0.48448482235679036	0.17046666319708237	0.6133048079468714	0.42958006062536525	0.21708036673815198	0.6154096870814857	0.47408812815418366	0.3687813111715636	0.848544525638008	0.5668862479106147	0.8374590773426992	0.3504214945725472	0.8580630815964501	0.5286824455122549	0.6394616617068302	0.5657132265581821	0.0	0.22719446180423183	0.5886712145847761	0.8855113589039787	0.44359034625330374	0.9298802501237777	0.6958019451413325	0.3946295544156545	0.557649984970962	0.18447441698539102	0.6911490225837598	0.6586911117172409
"G20(-/-)"	0.6319678689137289	0.33786336407945194	0.25134979121897677	0.2157390426789044	0.5284401680344989	0.49379532077636257	0.5621584060391603	0.017672734014646505	0.06908819229332835	0.04043257461167715	0.3470182719585134	0.24305672844563908	0.8786308108235237	0.3236975103081695	0.13563453483253568	0.5184389936446102	0.480411487056924	0.05389081360970575	0.529167750463911	0.0818063296263742	0.08804330252426884	0.06896392507542969	0.5047981321676595	0.08728687584331468	0.8952160151265575	0.5024034140749284	0.15656507543235978	0.5440281620700809	0.04978492519131832	0.3436523063410376	0.7346138233237718	0.5350297831621359	0.8643322624376649	0.3229351233698236	0.7993997150281534	0.706762729769366	0.5612998327127882	0.7149484794756132	0.06906609531882718	0.31355835320002245	0.8936484619369398	0.8489154089758612	0.4487743539081743	0.7461241249161947	0.7600065423017055	0.42620985524698474	0.3632750555256508	0.602790825388547	0.7669372842502992	0.6727456462924181
"G21(-/-)"	0.6769542334288075	0.3941667894032979	0.10067073521106448	0.2993050895324027	0.4917663545667144	0.5156013755454528	0.5186830231702184	0.051146701771669086	0.0528976948077421	2.842503924187834E-4	0.2994382867652239	0.259763599162572	0.9587164422045772	0.2365507429464136	0.20031513828521608	0.5314130097873982	0.44761591375971127	0.029781986713101137	0.5651837857650985	0.6184050645023625	0.0	0.03504930350313346	0.3832518503063541	0.25957764747529855	0.901860295635107	0.4534719368670016	0.2631223464116867	0.569850244908726	0.03873131347888279	0.2851852096892932	0.8172365966266196	0.4913880673352038	0.8373481436446216	0.260028523530422	0.9007888962840177	0.6574350965051977	0.6137975363743782	0.7245920429949644	0.08603741217377442	0.377572332254903	0.8699736158862901	0.7966909128769039	0.4230139792693758	0.8466105072396479	0.737222520797088	0.4480672103178412	0.4372489031666518	0.6048818784819987	0.7268163031393475	0.7069087898864937
"G22(-/-)"	0.6851793871671036	0.39197960189403414	0.1305880476683169	0.2737173043379984	0.47527433676036934	0.44056117822195157	0.548528987065005	0.15122158670418512	0.1037380785909168	0.06315755805233064	0.2449688815874186	0.2640842278190218	0.8941258743978342	0.3093952713713085	0.15815796189222225	0.5315973934782218	0.3760688991393011	0.0	0.5381189246962063	0.5087233385474591	0.036754356836163314	0.0	0.49430997584377256	0.19099609906439785	0.8255580358741564	0.46146508451311835	0.28791319370089763	0.6180574376637318	0.0	0.3252252013663872	0.7381766588143398	0.5436286218861153	0.8513761884466859	0.2927727877287304	0.8666471758036339	0.6281880620632231	0.6787585738091588	0.7068291513975814	0.059544528487876655	0.4133008398986952	0.8876440095929226	0.8546280667750281	0.5337040806314816	1.0	0.7837861390393028	0.4081154254282882	0.4174329471399066	0.5458510878427262	0.7671573908798618	0.7393114683961721
"G23(-/-)"	0.45308121570474247	0.3307321671318591	0.16122180090287014	0.2706725620498819	0.4754664594615483	0.47320321127037845	0.5787764120763319	0.08174324769420814	0.0	0.10476351515702963	0.3085242522636514	0.3262671577049171	0.799634255419368	0.2884161604402108	0.15987558042943173	0.5959052578825224	0.3896232320814457	0.0	0.5161475652887133	0.6285371115998758	0.11592896810303262	0.0	0.02967481350807881	0.19849454398942606	0.8479196187602958	0.47414118803985555	0.22703453307150484	0.5483593801206281	0.11702322807087237	0.35728513251939514	0.7164263630656611	0.3304913356511049	0.8323177532851772	0.2550238489661212	0.8388071815481283	0.653211730054966	0.5548291217695924	0.7352230862416819	0.04448848987089488	0.29298086418789565	0.8989644751539294	0.9111504851050758	0.5675875669138086	0.8284358231630177	0.7130113620784075	0.35338385403228184	0.44992864808399186	0.6188441953329634	0.7896257493524762	0.7136149954012493
"G24(-/-)"	0.6337439052053225	0.4174607900354935	0.08353243166215309	0.2837787905951594	0.4908241725920782	0.3892729253152371	0.6139237422038304	0.10937998426574219	0.025219599897898824	0.06544824651076843	0.41847255413298784	0.19140053133882323	0.8681253450499038	0.2139449738301453	0.17903732284380652	0.5687488806173124	0.4444468698666998	0.019456699125497922	0.5552252825675604	0.5661846727424712	0.17590160869740384	0.0	0.3563942122720102	0.0	0.9019795568357366	0.4585292980818569	0.21723163120697236	0.5887840113465436	0.07788304872994141	0.3058267651361864	0.8352674736452277	0.4937299338573954	0.8832564981620076	0.3179935245545981	0.9034517959440538	0.6491415636278327	0.6636358320145949	0.6980671634841884	0.0882631313896091	0.3024545356652182	0.852622068175969	0.8781571737740571	0.5110890344639191	0.9022598961713195	0.6825550843711645	0.353444664452678	0.4766901373265889	0.5695257308909629	0.7505297605219287	0.6947982840638414
"G25(-/-)"	0.5896246335793032	0.3593473010550931	0.12530448585710077	0.2649661303953923	0.4732513384026666	0.5433202517535015	0.5226439531352037	0.1507355597064611	0.0	0.040177062698287455	0.36549358628189466	0.23243905611842963	0.8954427652719265	0.23538310642758173	0.21880370745389474	0.516240570480962	0.4206707068362454	0.0570047151616755	0.5419905288765866	0.667304175814317	0.06915859793313252	0.01885374943323557	0.4088999731608922	0.2063231294288553	0.0051711972390264035	0.4058648784990379	0.21140744582572515	0.5012200170677686	0.06494377272178276	0.4164512524738254	0.7851228027088373	0.5663212474148185	0.9223953957393631	0.3453312297150825	0.8699710857380002	0.6695518790138105	0.6603933611572115	0.7423378089870859	0.03365776336058133	0.26451425051865995	0.8526265081254257	0.8441136514111908	0.5164420039004554	0.9093134452479754	0.676035098895714	0.4913507669952501	0.4060872904038918	0.5905170564448992	0.7212992851265466	0.7583692643398923
"G26(-/-)"	0.5954775220383203	0.37573276031227837	0.4952315532657879	0.03894949267053793	0.6886748957678019	0.25452154149432704	0.8943629837770886	0.07323917460808542	0.058238959056285455	0.012306307770571859	0.2588418828980414	0.19867266861842867	0.8635998028513904	0.29552220015966607	0.7842492982586967	0.057932643035390224	0.21959579129340084	0.26521248409750786	0.4375853119865465	0.6247025114598153	0.16949443883371687	0.0	0.9141349516011967	0.22201876307791524	0.8575190447711544	0.047454764462775155	0.19029062347246337	0.05718152402371609	0.0544481433767243	0.18238893504173598	0.7850837305888029	0.525832144840072	0.837209369707586	0.4294529703315898	0.8292352827741167	0.5037534739283781	0.25178993893116874	0.6109933119169936	0.42546327036058823	0.48456847547985243	0.8396116706688879	0.8486966283442748	0.8460919840475203	0.7508402876206259	0.762007513410766	0.48875907069340746	0.7129892897957562	0.5674976345951668	0.0	0.8501280451622334
"G27(-/-)"	0.6595331771080278	0.34657137248929204	0.1271931466467732	0.30964670137545725	0.4234361440840536	0.4272647719041339	0.5424838734113623	0.09492723498273041	0.037082287494051555	0.0	0.3279457500796003	0.2776879537286008	0.848550151943708	0.2509787173182981	0.10773882398958544	0.5049204696225773	0.5020644397751716	0.0	0.5818862618126031	0.5524194543506585	0.12804952730469749	0.057398906108636946	0.4341137311551414	0.18809709186422885	0.8876008913607631	0.4517252813496534	0.0	0.5956984692701058	0.0	0.2877886682401214	0.7046963593187638	0.4655095656689396	0.8473146479288857	0.32058813509347134	0.8975035325924305	0.6431328230292305	0.8766728492897503	0.7512079360142432	0.08976013892330963	0.3603478258191068	0.8607443364586442	0.8522728207927367	0.5241467194221071	0.8027287854458095	0.7205808386249913	0.4760514852387196	0.39512821329875863	0.5886262281603818	0.7227630755887089	0.7063706959224729
"G28(-/-)"	0.6448082409952861	0.4463673400165244	0.12382762258279868	0.21179343960792096	0.4574869101054271	0.4519421974686234	0.5844183394287277	0.03815633528919324	0.0	0.09194408232028345	0.24136924678812688	0.2485785260887888	0.8774468924728952	0.33173005829478547	0.18382862083983945	0.49096807707199	0.441097596190061	0.3381489739454144	0.585763517669935	0.5054570760633049	0.1861979526963288	0.0	0.4664788611711425	0.17131582096373363	0.8131355608187977	0.45348858812065623	0.15155869061422772	0.0	0.0	0.27627574436351415	0.799074610765573	0.5380010556556165	0.8280964643927551	0.3536119505490796	0.9111535882613766	0.6388761072670882	0.6368676027284506	0.7856372125713353	0.10099751414025072	0.31192088844995436	0.8767301329360896	0.8673447912947839	0.48766364307197985	0.870647535014781	0.7244527804747498	0.42336888838581543	0.36246312713914364	0.635519999775279	0.7165501026719419	0.7567898786431345
"G29(-/-)"	0.6587654982340561	0.4592980138268284	0.1814956486662805	0.21605706270274264	0.4567525224870398	0.517111290684087	0.5510186434179744	0.039345934635933125	0.035352321089493245	0.028266933592848997	0.23930860647662594	0.1639371025658503	0.8264765457267859	0.22909879926739837	0.18461355039422694	0.5350530419362305	0.43879226442860764	0.0	0.6326546173984169	0.5545729091921026	0.05899812454360376	0.03767098990426343	0.5091511016418541	0.1644524863090729	0.9119653359306173	0.4155593803336355	0.18409676795370958	0.5725017026471612	0.0	0.3330518698364986	0.908719060789239	0.5685213728325578	0.8301904281040479	0.3460832500680538	0.8610959390969647	0.663323938393852	0.6870856070021049	0.6964096636935742	0.12117513701194645	0.28965977339914806	0.8460290800018917	0.8395130888770841	0.5531691119433406	0.856882566885413	0.7403571888310506	0.48243877528955276	0.39716789604127195	0.6130878670855898	0.7420338079481247	0.7242694837433078
